DATE_TIME,TOTAL_SUSPENDED_PARTICULATE
01/09/2018 21:06:00,420.5
01/09/2018 21:07:00,386.5
01/09/2018 21:08:00,405.200012207
01/09/2018 21:09:00,335.899993896
01/09/2018 21:10:00,348.600006104
01/09/2018 21:11:00,331.5
01/09/2018 21:12:00,346.700012207
01/09/2018 21:13:00,369.899993896
01/09/2018 21:14:00,403.299987793
01/09/2018 21:15:00,432.399993896
01/09/2018 21:16:00,572.700012207
01/09/2018 21:17:00,591.5
01/09/2018 21:18:00,726.599975586
01/09/2018 21:19:00,592.599975586
01/09/2018 21:20:00,472.399993896
01/09/2018 21:21:00,467.700012207
01/09/2018 21:22:00,480.5
01/09/2018 21:23:00,522.200012207
01/09/2018 21:24:00,456.100006104
01/09/2018 21:25:00,435.299987793
01/09/2018 21:26:00,423.200012207
01/09/2018 21:27:00,441.5
01/09/2018 21:28:00,391.700012207
01/09/2018 21:29:00,421.799987793
01/09/2018 21:30:00,575
01/09/2018 21:31:00,556
01/09/2018 21:32:00,679.200012207
01/09/2018 21:33:00,549.400024414
01/09/2018 21:34:00,440.299987793
01/09/2018 21:35:00,448.299987793
01/09/2018 21:36:00,515.200012207
01/09/2018 21:37:00,542
01/09/2018 21:38:00,537.900024414
01/09/2018 21:39:00,552.900024414
01/09/2018 21:40:00,439.799987793
01/09/2018 21:41:00,407.100006104
01/09/2018 21:42:00,465.399993896
01/09/2018 21:43:00,525.200012207
01/09/2018 21:44:00,406.700012207
01/09/2018 21:45:00,433.200012207
01/09/2018 21:46:00,406.299987793
01/09/2018 21:47:00,419.700012207
01/09/2018 21:48:00,586.599975586
01/09/2018 21:49:00,682.599975586
01/09/2018 21:50:00,652
01/09/2018 21:51:00,564.400024414
01/09/2018 21:52:00,703
01/09/2018 21:53:00,450.200012207
01/09/2018 21:54:00,496.200012207
01/09/2018 21:55:00,547.799987793
01/09/2018 21:56:00,507.899993896
01/09/2018 21:57:00,540.200012207
01/09/2018 21:58:00,573.599975586
01/09/2018 21:59:00,434
01/09/2018 22:00:00,436.700012207
01/09/2018 22:01:00,450.100006104
01/09/2018 22:02:00,375.5
01/09/2018 22:03:00,349.5
01/09/2018 22:04:00,355.200012207
01/09/2018 22:05:00,397.700012207
01/09/2018 22:06:00,405.299987793
01/09/2018 22:07:00,529
01/09/2018 22:08:00,520.799987793
01/09/2018 22:09:00,502
01/09/2018 22:10:00,479.399993896
01/09/2018 22:11:00,534.900024414
01/09/2018 22:12:00,526.200012207
01/09/2018 22:13:00,519.599975586
01/09/2018 22:14:00,479.799987793
01/09/2018 22:15:00,451.799987793
01/09/2018 22:16:00,434.399993896
01/09/2018 22:17:00,400.399993896
01/09/2018 22:18:00,445.700012207
01/09/2018 22:19:00,475
01/09/2018 22:20:00,400
01/09/2018 22:21:00,311.100006104
01/09/2018 22:22:00,317.899993896
01/09/2018 22:23:00,393.700012207
01/09/2018 22:24:00,463.399993896
01/09/2018 22:25:00,474.899993896
01/09/2018 22:26:00,292.700012207
01/09/2018 22:27:00,253.800003052
01/09/2018 22:28:00,250.399993896
01/09/2018 22:29:00,298.399993896
01/09/2018 22:30:00,326
01/09/2018 22:31:00,300.299987793
01/09/2018 22:32:00,293.799987793
01/09/2018 22:33:00,288.899993896
01/09/2018 22:34:00,314.600006104
01/09/2018 22:35:00,304.399993896
01/09/2018 22:36:00,318.799987793
01/09/2018 22:37:00,306.100006104
01/09/2018 22:38:00,289.5
01/09/2018 22:39:00,398.200012207
01/09/2018 22:40:00,449.799987793
01/09/2018 22:41:00,529.5
01/09/2018 22:42:00,386.799987793
01/09/2018 22:43:00,493.799987793
01/09/2018 22:44:00,443.399993896
01/09/2018 22:45:00,344.700012207
01/09/2018 22:46:00,392.299987793
01/09/2018 22:47:00,391.399993896
01/09/2018 22:48:00,374.799987793
01/09/2018 22:49:00,440.100006104
01/09/2018 22:50:00,488.399993896
01/09/2018 22:51:00,366.799987793
01/09/2018 22:52:00,291.5
01/09/2018 22:53:00,314.200012207
01/09/2018 22:54:00,293.299987793
01/09/2018 22:55:00,275.399993896
01/09/2018 22:56:00,257.5
01/09/2018 22:57:00,247.399993896
01/09/2018 22:58:00,251.399993896
01/09/2018 22:59:00,393.399993896
01/09/2018 23:00:00,401.399993896
01/09/2018 23:01:00,412.299987793
01/09/2018 23:02:00,423.100006104
01/09/2018 23:03:00,385.5
01/09/2018 23:04:00,315.299987793
01/09/2018 23:05:00,405.899993896
01/09/2018 23:06:00,588.5
01/09/2018 23:07:00,442.299987793
01/09/2018 23:08:00,460.600006104
01/09/2018 23:09:00,483.399993896
01/09/2018 23:10:00,452.899993896
01/09/2018 23:11:00,461.299987793
01/09/2018 23:12:00,383
01/09/2018 23:13:00,375.299987793
01/09/2018 23:14:00,318.899993896
01/09/2018 23:15:00,266.200012207
01/09/2018 23:16:00,275
01/09/2018 23:17:00,311.399993896
01/09/2018 23:18:00,332.5
01/09/2018 23:19:00,319.200012207
01/09/2018 23:20:00,390.100006104
01/09/2018 23:21:00,346.600006104
01/09/2018 23:22:00,228.699996948
01/09/2018 23:23:00,250.100006104
01/09/2018 23:24:00,280
01/09/2018 23:25:00,273.600006104
01/09/2018 23:26:00,295.100006104
01/09/2018 23:27:00,252.399993896
01/09/2018 23:28:00,245.5
01/09/2018 23:29:00,303.600006104
01/09/2018 23:30:00,247.800003052
01/09/2018 23:31:00,259.100006104
01/09/2018 23:32:00,274.799987793
01/09/2018 23:33:00,317.100006104
01/09/2018 23:34:00,418.200012207
01/09/2018 23:35:00,451.600006104
01/09/2018 23:36:00,330.200012207
01/09/2018 23:37:00,383.299987793
01/09/2018 23:38:00,325
01/09/2018 23:39:00,257
01/09/2018 23:40:00,283.299987793
01/09/2018 23:41:00,289.100006104
01/09/2018 23:42:00,275.399993896
01/09/2018 23:43:00,302.5
01/09/2018 23:44:00,251.600006104
01/09/2018 23:45:00,259.200012207
01/09/2018 23:46:00,274.899993896
01/09/2018 23:47:00,226.699996948
01/09/2018 23:48:00,267.200012207
01/09/2018 23:49:00,300.700012207
01/09/2018 23:50:00,382.600006104
01/09/2018 23:51:00,541.099975586
01/09/2018 23:52:00,499
01/09/2018 23:53:00,381.100006104
01/09/2018 23:54:00,403.100006104
01/09/2018 23:55:00,430.899993896
01/09/2018 23:56:00,387.100006104
01/09/2018 23:57:00,351.600006104
01/09/2018 23:58:00,353
01/09/2018 23:59:00,293.200012207
01/10/2018 00:00:00,316.799987793
01/10/2018 00:01:00,301.799987793
01/10/2018 00:02:00,210.600006104
01/10/2018 00:03:00,237.5
01/10/2018 00:04:00,247.199996948
01/10/2018 00:05:00,278.5
01/10/2018 00:06:00,220.899993896
01/10/2018 00:07:00,283.100006104
01/10/2018 00:08:00,202.199996948
01/10/2018 00:09:00,221.699996948
01/10/2018 00:10:00,237.300003052
01/10/2018 00:11:00,303.600006104
01/10/2018 00:12:00,370.200012207
01/10/2018 00:13:00,343.299987793
01/10/2018 00:14:00,315.5
01/10/2018 00:15:00,291
01/10/2018 00:16:00,308.799987793
01/10/2018 00:17:00,270
01/10/2018 00:18:00,253.800003052
01/10/2018 00:19:00,240.199996948
01/10/2018 00:20:00,274.700012207
01/10/2018 00:21:00,245.5
01/10/2018 00:22:00,274.600006104
01/10/2018 00:23:00,227.199996948
01/10/2018 00:24:00,244.699996948
01/10/2018 00:25:00,266.200012207
01/10/2018 00:26:00,268.299987793
01/10/2018 00:27:00,280.899993896
01/10/2018 00:28:00,294.600006104
01/10/2018 00:29:00,278.700012207
01/10/2018 00:30:00,438.600006104
01/10/2018 00:31:00,247.699996948
01/10/2018 00:32:00,286.899993896
01/10/2018 00:33:00,345.299987793
01/10/2018 00:34:00,263.700012207
01/10/2018 00:35:00,273.299987793
01/10/2018 00:36:00,244.100006104
01/10/2018 00:37:00,266.799987793
01/10/2018 00:38:00,240
01/10/2018 00:39:00,263.5
01/10/2018 00:40:00,292.700012207
01/10/2018 00:41:00,279
01/10/2018 00:42:00,291.700012207
01/10/2018 00:43:00,283.299987793
01/10/2018 00:44:00,256.5
01/10/2018 00:45:00,195.5
01/10/2018 00:46:00,202.800003052
01/10/2018 00:47:00,209.5
01/10/2018 00:48:00,258.899993896
01/10/2018 00:49:00,264.100006104
01/10/2018 00:50:00,287.299987793
01/10/2018 00:51:00,277.899993896
01/10/2018 00:52:00,247.100006104
01/10/2018 00:53:00,263
01/10/2018 00:54:00,256.299987793
01/10/2018 00:55:00,247.399993896
01/10/2018 00:56:00,219.800003052
01/10/2018 00:57:00,259
01/10/2018 00:58:00,283.100006104
01/10/2018 00:59:00,280.399993896
01/10/2018 01:00:00,318.700012207
01/10/2018 01:01:00,314.100006104
01/10/2018 01:02:00,275.100006104
01/10/2018 01:03:00,224.199996948
01/10/2018 01:04:00,261.700012207
01/10/2018 01:05:00,245.5
01/10/2018 01:06:00,270.600006104
01/10/2018 01:07:00,275.700012207
01/10/2018 01:08:00,267.799987793
01/10/2018 01:09:00,254.5
01/10/2018 01:10:00,249.199996948
01/10/2018 01:11:00,254.5
01/10/2018 01:12:00,279.200012207
01/10/2018 01:13:00,282.700012207
01/10/2018 01:14:00,267.5
01/10/2018 01:15:00,237.600006104
01/10/2018 01:16:00,268
01/10/2018 01:17:00,248.899993896
01/10/2018 01:19:00,262.700012207
01/10/2018 01:20:00,243.600006104
01/10/2018 01:21:00,259.100006104
01/10/2018 01:22:00,251.399993896
01/10/2018 01:23:00,317.299987793
01/10/2018 01:24:00,300.899993896
01/10/2018 01:25:00,232
01/10/2018 01:26:00,232.800003052
01/10/2018 01:27:00,254.899993896
01/10/2018 01:28:00,272.899993896
01/10/2018 01:29:00,225
01/10/2018 01:30:00,218.300003052
01/10/2018 01:31:00,251.5
01/10/2018 01:32:00,280.200012207
01/10/2018 01:33:00,305.100006104
01/10/2018 01:34:00,270.600006104
01/10/2018 01:35:00,316
01/10/2018 01:36:00,295.899993896
01/10/2018 01:37:00,251
01/10/2018 01:38:00,268.399993896
01/10/2018 01:39:00,246.300003052
01/10/2018 01:40:00,245.600006104
01/10/2018 01:41:00,269.600006104
01/10/2018 01:42:00,249.399993896
01/10/2018 01:43:00,250.300003052
01/10/2018 01:44:00,238.5
01/10/2018 01:45:00,240.399993896
01/10/2018 01:46:00,272.700012207
01/10/2018 01:47:00,307.100006104
01/10/2018 01:48:00,247.899993896
01/10/2018 01:49:00,242.800003052
01/10/2018 01:50:00,249.300003052
01/10/2018 01:51:00,227.899993896
01/10/2018 01:52:00,270.299987793
01/10/2018 01:53:00,252.100006104
01/10/2018 01:54:00,239.699996948
01/10/2018 01:55:00,259.5
01/10/2018 01:56:00,250.800003052
01/10/2018 01:57:00,247.5
01/10/2018 01:58:00,209.300003052
01/10/2018 01:59:00,242.699996948
01/10/2018 02:00:00,223.399993896
01/10/2018 02:01:00,229.699996948
01/10/2018 02:02:00,221.699996948
01/10/2018 02:03:00,236.800003052
01/10/2018 02:04:00,241.399993896
01/10/2018 02:05:00,240
01/10/2018 02:06:00,225
01/10/2018 02:07:00,223.399993896
01/10/2018 02:08:00,221.899993896
01/10/2018 02:09:00,234.399993896
01/10/2018 02:10:00,219.600006104
01/10/2018 02:11:00,210.699996948
01/10/2018 02:12:00,210.800003052
01/10/2018 02:13:00,232.5
01/10/2018 02:14:00,245.699996948
01/10/2018 02:15:00,223.899993896
01/10/2018 02:16:00,237.5
01/10/2018 02:17:00,238
01/10/2018 02:18:00,244.199996948
01/10/2018 02:19:00,216.600006104
01/10/2018 02:20:00,243.899993896
01/10/2018 02:21:00,242.100006104
01/10/2018 02:22:00,202.899993896
01/10/2018 02:23:00,236.300003052
01/10/2018 02:24:00,228.399993896
01/10/2018 02:25:00,250.600006104
01/10/2018 02:26:00,225.800003052
01/10/2018 02:27:00,204.600006104
01/10/2018 02:28:00,190.300003052
01/10/2018 02:29:00,218.199996948
01/10/2018 02:30:00,218.199996948
01/10/2018 02:31:00,215
01/10/2018 02:32:00,252.100006104
01/10/2018 02:33:00,586.5
01/10/2018 02:34:00,258.100006104
01/10/2018 02:35:00,267.100006104
01/10/2018 02:36:00,267.399993896
01/10/2018 02:37:00,227.699996948
01/10/2018 02:38:00,232.199996948
01/10/2018 02:39:00,254.899993896
01/10/2018 02:40:00,204.899993896
01/10/2018 02:41:00,193.600006104
01/10/2018 02:42:00,170.899993896
01/10/2018 02:43:00,187.399993896
01/10/2018 02:44:00,193.399993896
01/10/2018 02:45:00,197.899993896
01/10/2018 02:46:00,194.300003052
01/10/2018 02:47:00,200
01/10/2018 02:48:00,178.100006104
01/10/2018 02:49:00,196.100006104
01/10/2018 02:50:00,161.800003052
01/10/2018 02:51:00,167.300003052
01/10/2018 02:52:00,144.300003052
01/10/2018 02:53:00,171.399993896
01/10/2018 02:54:00,171.399993896
01/10/2018 02:55:00,160.5
01/10/2018 02:56:00,151.399993896
01/10/2018 02:57:00,172.399993896
01/10/2018 02:58:00,163.699996948
01/10/2018 02:59:00,165.600006104
01/10/2018 03:00:00,165.100006104
01/10/2018 03:01:00,176.699996948
01/10/2018 03:02:00,165.899993896
01/10/2018 03:03:00,189.699996948
01/10/2018 03:04:00,176.899993896
01/10/2018 03:05:00,182.699996948
01/10/2018 03:06:00,184.800003052
01/10/2018 03:07:00,184.300003052
01/10/2018 03:08:00,169.699996948
01/10/2018 03:09:00,180
01/10/2018 03:10:00,177.699996948
01/10/2018 03:11:00,200.100006104
01/10/2018 03:12:00,166.5
01/10/2018 03:13:00,174
01/10/2018 03:14:00,175.399993896
01/10/2018 03:15:00,194.5
01/10/2018 03:16:00,165.5
01/10/2018 03:17:00,185.600006104
01/10/2018 03:18:00,156.600006104
01/10/2018 03:19:00,162.100006104
01/10/2018 03:20:00,144.100006104
01/10/2018 03:21:00,165.199996948
01/10/2018 03:22:00,185.600006104
01/10/2018 03:23:00,160.399993896
01/10/2018 03:24:00,165
01/10/2018 03:25:00,168
01/10/2018 03:26:00,197.800003052
01/10/2018 03:27:00,214.899993896
01/10/2018 03:28:00,207.100006104
01/10/2018 03:29:00,170.300003052
01/10/2018 03:30:00,163.699996948
01/10/2018 03:31:00,163.5
01/10/2018 03:32:00,177.5
01/10/2018 03:33:00,199.199996948
01/10/2018 03:34:00,168.899993896
01/10/2018 03:35:00,193.199996948
01/10/2018 03:36:00,178.899993896
01/10/2018 03:37:00,163.399993896
01/10/2018 03:38:00,172.699996948
01/10/2018 03:39:00,160.100006104
01/10/2018 03:40:00,157
01/10/2018 03:41:00,203.800003052
01/10/2018 03:42:00,169.199996948
01/10/2018 03:43:00,223.899993896
01/10/2018 03:44:00,186.399993896
01/10/2018 03:45:00,155.300003052
01/10/2018 03:46:00,150.600006104
01/10/2018 03:47:00,155.300003052
01/10/2018 03:48:00,156.100006104
01/10/2018 03:49:00,153.800003052
01/10/2018 03:50:00,161.399993896
01/10/2018 03:51:00,152.699996948
01/10/2018 03:52:00,243.5
01/10/2018 03:53:00,220.699996948
01/10/2018 03:54:00,175.199996948
01/10/2018 03:55:00,201.100006104
01/10/2018 03:56:00,152.899993896
01/10/2018 03:57:00,160.600006104
01/10/2018 03:58:00,156.199996948
01/10/2018 03:59:00,155.5
01/10/2018 04:00:00,156.600006104
01/10/2018 04:01:00,165.199996948
01/10/2018 04:02:00,180.5
01/10/2018 04:03:00,164.399993896
01/10/2018 04:04:00,174
01/10/2018 04:05:00,189.600006104
01/10/2018 04:06:00,207.899993896
01/10/2018 04:07:00,260.299987793
01/10/2018 04:08:00,178.399993896
01/10/2018 04:09:00,191.5
01/10/2018 04:10:00,185.600006104
01/10/2018 04:11:00,204.699996948
01/10/2018 04:12:00,207
01/10/2018 04:13:00,222.100006104
01/10/2018 04:14:00,444.899993896
01/10/2018 04:15:00,302.700012207
01/10/2018 04:16:00,258.5
01/10/2018 04:17:00,243.300003052
01/10/2018 04:18:00,188.800003052
01/10/2018 04:19:00,199.699996948
01/10/2018 04:20:00,184.199996948
01/10/2018 04:21:00,193.199996948
01/10/2018 04:22:00,188.800003052
01/10/2018 04:23:00,192.100006104
01/10/2018 04:24:00,164.899993896
01/10/2018 04:25:00,206.100006104
01/10/2018 04:26:00,196.800003052
01/10/2018 04:27:00,198.800003052
01/10/2018 04:28:00,195
01/10/2018 04:29:00,189.199996948
01/10/2018 04:30:00,175.699996948
01/10/2018 04:31:00,175.899993896
01/10/2018 04:32:00,208
01/10/2018 04:33:00,219.600006104
01/10/2018 04:34:00,183.100006104
01/10/2018 04:35:00,173
01/10/2018 04:36:00,180.300003052
01/10/2018 04:37:00,191.100006104
01/10/2018 04:38:00,184.5
01/10/2018 04:39:00,197.100006104
01/10/2018 04:40:00,194.800003052
01/10/2018 04:41:00,189.699996948
01/10/2018 04:42:00,203.5
01/10/2018 04:43:00,171.199996948
01/10/2018 04:44:00,271.700012207
01/10/2018 04:45:00,252.100006104
01/10/2018 04:46:00,190.199996948
01/10/2018 04:47:00,194.399993896
01/10/2018 04:48:00,168.899993896
01/10/2018 04:49:00,168.100006104
01/10/2018 04:50:00,175.699996948
01/10/2018 04:51:00,183.100006104
01/10/2018 04:52:00,193.100006104
01/10/2018 04:53:00,228
01/10/2018 04:54:00,222.600006104
01/10/2018 04:55:00,245.199996948
01/10/2018 04:56:00,182.5
01/10/2018 04:57:00,176
01/10/2018 04:58:00,167.899993896
01/10/2018 04:59:00,199.100006104
01/10/2018 05:00:00,185.199996948
01/10/2018 05:01:00,172.800003052
01/10/2018 05:02:00,137.699996948
01/10/2018 05:03:00,148.899993896
01/10/2018 05:04:00,183.800003052
01/10/2018 05:05:00,157.199996948
01/10/2018 05:06:00,166
01/10/2018 05:07:00,202.5
01/10/2018 05:08:00,199.100006104
01/10/2018 05:09:00,191.800003052
01/10/2018 05:10:00,197
01/10/2018 05:11:00,191.5
01/10/2018 05:12:00,175.600006104
01/10/2018 05:13:00,227.300003052
01/10/2018 05:14:00,232.899993896
01/10/2018 05:15:00,261.899993896
01/10/2018 05:16:00,267.700012207
01/10/2018 05:17:00,208.800003052
01/10/2018 05:18:00,207.199996948
01/10/2018 05:19:00,214.600006104
01/10/2018 05:20:00,196
01/10/2018 05:21:00,252.699996948
01/10/2018 05:22:00,270.200012207
01/10/2018 05:23:00,261.399993896
01/10/2018 05:24:00,239.199996948
01/10/2018 05:25:00,233.800003052
01/10/2018 05:26:00,213.300003052
01/10/2018 05:27:00,235.600006104
01/10/2018 05:28:00,238
01/10/2018 05:29:00,269.700012207
01/10/2018 05:30:00,269
01/10/2018 05:31:00,218.800003052
01/10/2018 05:32:00,234.199996948
01/10/2018 05:33:00,268.5
01/10/2018 05:34:00,238.5
01/10/2018 05:35:00,273
01/10/2018 05:36:00,259.100006104
01/10/2018 05:37:00,255.699996948
01/10/2018 05:38:00,236.399993896
01/10/2018 05:39:00,267.100006104
01/10/2018 05:40:00,229.5
01/10/2018 05:41:00,222
01/10/2018 05:42:00,231.899993896
01/10/2018 05:43:00,231.399993896
01/10/2018 05:44:00,181
01/10/2018 05:45:00,222
01/10/2018 05:46:00,258.200012207
01/10/2018 05:47:00,245.899993896
01/10/2018 05:48:00,271.799987793
01/10/2018 05:49:00,280.399993896
01/10/2018 05:50:00,250.199996948
01/10/2018 05:52:00,245.300003052
01/10/2018 05:53:00,296.799987793
01/10/2018 05:54:00,262.799987793
01/10/2018 05:55:00,219.300003052
01/10/2018 05:56:00,246.399993896
01/10/2018 05:57:00,268.700012207
01/10/2018 05:58:00,267
01/10/2018 05:59:00,236.199996948
01/10/2018 06:02:00,229.600006104
01/10/2018 06:03:00,191.199996948
01/10/2018 06:04:00,212.399993896
01/10/2018 06:05:00,196.5
01/10/2018 06:06:00,244
01/10/2018 06:07:00,228.100006104
01/10/2018 06:08:00,209
01/10/2018 06:09:00,228.100006104
01/10/2018 06:10:00,260.700012207
01/10/2018 06:11:00,265.299987793
01/10/2018 06:12:00,623.299987793
01/10/2018 06:13:00,548.900024414
01/10/2018 06:14:00,783.599975586
01/10/2018 06:15:00,509
01/10/2018 06:16:00,314.100006104
01/10/2018 06:17:00,309.200012207
01/10/2018 06:18:00,372.399993896
01/10/2018 06:19:00,510.100006104
01/10/2018 06:20:00,438.600006104
01/10/2018 06:21:00,1045.69995117
01/10/2018 06:22:00,549.599975586
01/10/2018 06:23:00,570.700012207
01/10/2018 06:24:00,777
01/10/2018 06:25:00,646.700012207
01/10/2018 06:26:00,364
01/10/2018 06:27:00,284.200012207
01/10/2018 06:28:00,364.899993896
01/10/2018 06:29:00,359.799987793
01/10/2018 06:30:00,379.600006104
01/10/2018 06:31:00,441
01/10/2018 06:32:00,506.200012207
01/10/2018 06:33:00,482.200012207
01/10/2018 06:34:00,459.200012207
01/10/2018 06:35:00,471.600006104
01/10/2018 06:36:00,450.700012207
01/10/2018 06:37:00,379.399993896
01/10/2018 06:38:00,350.200012207
01/10/2018 06:39:00,339.299987793
01/10/2018 06:40:00,346.5
01/10/2018 06:41:00,401.600006104
01/10/2018 06:42:00,532.400024414
01/10/2018 06:43:00,447.200012207
01/10/2018 06:44:00,462.399993896
01/10/2018 06:45:00,445.899993896
01/10/2018 06:46:00,350.200012207
01/10/2018 06:47:00,357.799987793
01/10/2018 06:48:00,355.100006104
01/10/2018 06:49:00,378
01/10/2018 06:50:00,454
01/10/2018 06:51:00,373.200012207
01/10/2018 06:52:00,447.399993896
01/10/2018 06:53:00,425.600006104
01/10/2018 06:54:00,384.600006104
01/10/2018 06:55:00,357
01/10/2018 06:56:00,374.600006104
01/10/2018 06:57:00,475.899993896
01/10/2018 06:58:00,444.700012207
01/10/2018 06:59:00,461.700012207
01/10/2018 07:00:00,407
01/10/2018 07:01:00,404.799987793
01/10/2018 07:02:00,429.5
01/10/2018 07:03:00,422.200012207
01/10/2018 07:04:00,404.899993896
01/10/2018 07:05:00,342.299987793
01/10/2018 07:06:00,328.200012207
01/10/2018 07:07:00,319.899993896
01/10/2018 07:08:00,442
01/10/2018 07:09:00,446.100006104
01/10/2018 07:10:00,376.100006104
01/10/2018 07:11:00,338.799987793
01/10/2018 07:12:00,331.600006104
01/10/2018 07:13:00,340.899993896
01/10/2018 07:14:00,469.799987793
01/10/2018 07:15:00,509.299987793
01/10/2018 07:16:00,449.600006104
01/10/2018 07:17:00,475.700012207
01/10/2018 07:18:00,451.200012207
01/10/2018 07:19:00,436.399993896
01/10/2018 07:20:00,510.399993896
01/10/2018 07:21:00,509
01/10/2018 07:22:00,409.899993896
01/10/2018 07:23:00,413.200012207
01/10/2018 07:24:00,465.399993896
01/10/2018 07:25:00,513.700012207
01/10/2018 07:26:00,530.599975586
01/10/2018 07:27:00,482.399993896
01/10/2018 07:28:00,531.700012207
01/10/2018 07:29:00,598.200012207
01/10/2018 07:30:00,532.900024414
01/10/2018 07:31:00,498.799987793
01/10/2018 07:32:00,453.299987793
01/10/2018 07:33:00,535.400024414
01/10/2018 07:34:00,416
01/10/2018 07:35:00,421.799987793
01/10/2018 07:36:00,437.399993896
01/10/2018 07:37:00,418.200012207
01/10/2018 07:38:00,418.799987793
01/10/2018 07:39:00,389.600006104
01/10/2018 07:40:00,453.200012207
01/10/2018 07:41:00,552
01/10/2018 07:42:00,473
01/10/2018 07:43:00,446.100006104
01/10/2018 07:44:00,401.600006104
01/10/2018 07:45:00,541.700012207
01/10/2018 07:46:00,598.900024414
01/10/2018 07:47:00,528
01/10/2018 07:48:00,558.400024414
01/10/2018 07:49:00,586.400024414
01/10/2018 07:50:00,600
01/10/2018 07:51:00,531.099975586
01/10/2018 07:52:00,611.299987793
01/10/2018 07:53:00,559.599975586
01/10/2018 07:54:00,596.599975586
01/10/2018 07:55:00,576.5
01/10/2018 07:56:00,680.5
01/10/2018 07:57:00,599.799987793
01/10/2018 07:58:00,557.799987793
01/10/2018 07:59:00,632.200012207
01/10/2018 08:00:00,558.900024414
01/10/2018 08:01:00,479.700012207
01/10/2018 08:02:00,520.5
01/10/2018 08:03:00,502.5
01/10/2018 08:04:00,489
01/10/2018 08:05:00,497.600006104
01/10/2018 08:06:00,539.700012207
01/10/2018 08:07:00,468.299987793
01/10/2018 08:08:00,469.799987793
01/10/2018 08:09:00,460.299987793
01/10/2018 08:10:00,441.399993896
01/10/2018 08:11:00,422.899993896
01/10/2018 08:12:00,428.799987793
01/10/2018 08:13:00,455.200012207
01/10/2018 08:14:00,441.799987793
01/10/2018 08:15:00,468.600006104
01/10/2018 08:16:00,481.200012207
01/10/2018 08:17:00,438.100006104
01/10/2018 08:18:00,481.799987793
01/10/2018 08:19:00,503.5
01/10/2018 08:20:00,498.299987793
01/10/2018 08:21:00,466.5
01/10/2018 08:22:00,440.899993896
01/10/2018 08:23:00,525.299987793
01/10/2018 08:24:00,476.5
01/10/2018 08:25:00,578.400024414
01/10/2018 08:26:00,500
01/10/2018 08:27:00,472.799987793
01/10/2018 08:28:00,498.5
01/10/2018 08:29:00,470.299987793
01/10/2018 08:30:00,465.600006104
01/10/2018 08:31:00,422.700012207
01/10/2018 08:32:00,498.399993896
01/10/2018 08:33:00,517.5
01/10/2018 08:34:00,426.299987793
01/10/2018 08:35:00,493.799987793
01/10/2018 08:36:00,446.200012207
01/10/2018 08:37:00,430.100006104
01/10/2018 08:38:00,457.799987793
01/10/2018 08:39:00,572.900024414
01/10/2018 08:40:00,584
01/10/2018 08:41:00,622.400024414
01/10/2018 08:42:00,541.900024414
01/10/2018 08:43:00,414.299987793
01/10/2018 08:44:00,434.100006104
01/10/2018 08:45:00,479.5
01/10/2018 08:46:00,460
01/10/2018 08:47:00,482.5
01/10/2018 08:48:00,556.099975586
01/10/2018 08:49:00,525.700012207
01/10/2018 08:50:00,555.299987793
01/10/2018 08:51:00,594.400024414
01/10/2018 08:52:00,723.900024414
01/10/2018 08:53:00,670.900024414
01/10/2018 08:54:00,620
01/10/2018 08:55:00,566.700012207
01/10/2018 08:56:00,643.5
01/10/2018 08:57:00,604.099975586
01/10/2018 08:58:00,520.799987793
01/10/2018 08:59:00,648.099975586
01/10/2018 09:00:00,712.700012207
01/10/2018 09:01:00,602.799987793
01/10/2018 09:02:00,586.099975586
01/10/2018 09:03:00,707.200012207
01/10/2018 09:04:00,640.900024414
01/10/2018 09:05:00,670.299987793
01/10/2018 09:06:00,385.5
01/10/2018 09:07:00,426.200012207
01/10/2018 09:08:00,545
01/10/2018 09:09:00,468.600006104
01/10/2018 09:10:00,406.100006104
01/10/2018 09:11:00,553.900024414
01/10/2018 09:12:00,545.099975586
01/10/2018 09:13:00,423.899993896
01/10/2018 09:14:00,471.600006104
01/10/2018 09:15:00,445.700012207
01/10/2018 09:16:00,450.899993896
01/10/2018 09:17:00,431.799987793
01/10/2018 09:18:00,551.799987793
01/10/2018 09:19:00,390.899993896
01/10/2018 09:20:00,523.299987793
01/10/2018 09:21:00,491.200012207
01/10/2018 09:22:00,453.600006104
01/10/2018 09:23:00,466.200012207
01/10/2018 09:24:00,398.799987793
01/10/2018 09:25:00,439
01/10/2018 09:26:00,383.299987793
01/10/2018 09:27:00,354.5
01/10/2018 09:28:00,323.799987793
01/10/2018 09:29:00,509.399993896
01/10/2018 09:30:00,505.700012207
01/10/2018 09:31:00,495.600006104
01/10/2018 09:32:00,559.200012207
01/10/2018 09:33:00,2286.69995117
01/10/2018 09:34:00,607.200012207
01/10/2018 09:35:00,454.200012207
01/10/2018 09:36:00,481.899993896
01/10/2018 09:37:00,351.799987793
01/10/2018 09:38:00,615.799987793
01/10/2018 09:39:00,607.200012207
01/10/2018 09:40:00,378.799987793
01/10/2018 09:41:00,463.5
01/10/2018 09:42:00,455.399993896
01/10/2018 09:44:00,326.600006104
01/10/2018 09:45:00,535.400024414
01/10/2018 09:46:00,805.299987793
01/10/2018 09:47:00,659.700012207
01/10/2018 09:48:00,420.600006104
01/10/2018 09:49:00,419.299987793
