DATE_TIME,PM1
01/10/2018 09:58:00,142.5
01/10/2018 09:59:00,143.600006104
01/10/2018 10:00:00,145.800003052
01/10/2018 10:01:00,147.800003052
01/10/2018 10:02:00,147.699996948
01/10/2018 10:03:00,144.899993896
01/10/2018 10:04:00,144.399993896
01/10/2018 10:05:00,144.199996948
01/10/2018 10:06:00,147.5
01/10/2018 10:07:00,146.699996948
01/10/2018 10:08:00,147.600006104
01/10/2018 10:09:00,146
01/10/2018 10:10:00,147.399993896
01/10/2018 10:11:00,145.699996948
01/10/2018 10:12:00,146.600006104
01/10/2018 10:13:00,144.699996948
01/10/2018 10:14:00,144.899993896
01/10/2018 10:15:00,146
01/10/2018 10:16:00,150.899993896
01/10/2018 10:17:00,153
01/10/2018 10:18:00,151.199996948
01/10/2018 10:19:00,153.100006104
01/10/2018 10:20:00,152.300003052
01/10/2018 10:21:00,149.399993896
01/10/2018 10:22:00,150
01/10/2018 10:23:00,149.600006104
01/10/2018 10:24:00,150.300003052
01/10/2018 10:25:00,149.600006104
01/10/2018 10:26:00,151.600006104
01/10/2018 10:27:00,150.399993896
01/10/2018 10:28:00,147.399993896
01/10/2018 10:29:00,146.600006104
01/10/2018 10:30:00,141.899993896
01/10/2018 10:31:00,142.199996948
01/10/2018 10:32:00,141.300003052
01/10/2018 10:33:00,137.199996948
01/10/2018 10:34:00,134.800003052
01/10/2018 10:35:00,136.300003052
01/10/2018 10:36:00,136.899993896
01/10/2018 10:37:00,137.699996948
01/10/2018 10:38:00,137.5
01/10/2018 10:39:00,137.800003052
01/10/2018 10:40:00,138.399993896
01/10/2018 10:41:00,140.300003052
01/10/2018 10:42:00,140.300003052
01/10/2018 10:43:00,132.699996948
01/10/2018 10:44:00,133.899993896
01/10/2018 10:45:00,122.199996948
01/10/2018 10:46:00,116.900001526
01/10/2018 10:47:00,118.099998474
01/10/2018 10:48:00,119.900001526
01/10/2018 10:49:00,113.300003052
01/10/2018 10:50:00,112.699996948
01/10/2018 10:51:00,109
01/10/2018 10:52:00,107.099998474
01/10/2018 10:53:00,101.099998474
01/10/2018 10:54:00,106.300003052
01/10/2018 10:55:00,112
01/10/2018 10:56:00,113.400001526
01/10/2018 10:57:00,114.800003052
01/10/2018 10:58:00,114.199996948
01/10/2018 10:59:00,117.699996948
01/10/2018 11:00:00,116.5
01/10/2018 11:01:00,115.800003052
01/10/2018 11:02:00,114.699996948
01/10/2018 11:03:00,112.199996948
01/10/2018 11:04:00,114.400001526
01/10/2018 11:05:00,114.199996948
01/10/2018 11:06:00,115.599998474
01/10/2018 11:07:00,115
01/10/2018 11:08:00,115.300003052
01/10/2018 11:09:00,114
01/10/2018 11:10:00,108.099998474
01/10/2018 11:11:00,111.300003052
01/10/2018 11:12:00,113.5
01/10/2018 11:13:00,112.5
01/10/2018 11:14:00,111.900001526
01/10/2018 11:15:00,108.900001526
01/10/2018 11:16:00,105.900001526
01/10/2018 11:17:00,105.599998474
01/10/2018 11:18:00,107.800003052
01/10/2018 11:19:00,108.099998474
01/10/2018 11:20:00,108.699996948
01/10/2018 11:21:00,108.900001526
01/10/2018 11:22:00,110.400001526
01/10/2018 11:23:00,111.800003052
01/10/2018 11:24:00,109.599998474
01/10/2018 11:25:00,109.699996948
01/10/2018 11:26:00,109.599998474
01/10/2018 11:27:00,109.099998474
01/10/2018 11:28:00,109.300003052
01/10/2018 11:29:00,111.199996948
01/10/2018 11:30:00,111.800003052
01/10/2018 11:31:00,110.800003052
01/10/2018 11:32:00,107.199996948
01/10/2018 11:33:00,107.099998474
01/10/2018 11:34:00,106.800003052
01/10/2018 11:35:00,107.800003052
01/10/2018 11:36:00,109.300003052
01/10/2018 11:37:00,110
01/10/2018 11:38:00,110.099998474
01/10/2018 11:39:00,107.699996948
01/10/2018 11:40:00,107.900001526
01/10/2018 11:41:00,109.199996948
01/10/2018 11:42:00,109.099998474
01/10/2018 11:43:00,109.5
01/10/2018 11:44:00,110.900001526
01/10/2018 11:45:00,105.800003052
01/10/2018 11:46:00,102.699996948
01/10/2018 11:47:00,105.699996948
01/10/2018 11:48:00,107.900001526
01/10/2018 11:49:00,107.800003052
01/10/2018 11:50:00,103.099998474
01/10/2018 11:51:00,101.900001526
01/10/2018 11:52:00,103.300003052
01/10/2018 11:53:00,102.599998474
01/10/2018 11:54:00,103.300003052
01/10/2018 11:55:00,104.300003052
01/10/2018 11:56:00,105.400001526
01/10/2018 11:57:00,104.400001526
01/10/2018 11:58:00,105.099998474
01/10/2018 11:59:00,104.800003052
01/10/2018 12:00:00,103.300003052
01/10/2018 12:01:00,103.199996948
01/10/2018 12:02:00,103.400001526
01/10/2018 12:03:00,104.099998474
01/10/2018 12:04:00,103.599998474
01/10/2018 12:05:00,103.699996948
01/10/2018 12:06:00,102.900001526
01/10/2018 12:07:00,103.099998474
01/10/2018 12:08:00,102.300003052
01/10/2018 12:09:00,103.699996948
01/10/2018 12:10:00,107.699996948
01/10/2018 12:11:00,107.300003052
01/10/2018 12:12:00,105.400001526
01/10/2018 12:13:00,104.599998474
01/10/2018 12:14:00,104.300003052
01/10/2018 12:15:00,103
01/10/2018 12:16:00,102.800003052
01/10/2018 12:17:00,102.5
01/10/2018 12:18:00,101.699996948
01/10/2018 12:19:00,99.8000030518
01/10/2018 12:20:00,99.0999984741
01/10/2018 12:21:00,102.199996948
01/10/2018 12:22:00,102.5
01/10/2018 12:23:00,99.9000015259
01/10/2018 12:24:00,98
01/10/2018 12:25:00,87.4000015259
01/10/2018 12:26:00,83.5
01/10/2018 12:27:00,85.8000030518
01/10/2018 12:28:00,85.5
01/10/2018 12:29:00,86.1999969482
01/10/2018 12:30:00,88.8000030518
01/10/2018 12:31:00,89.3000030518
01/10/2018 12:32:00,89
01/10/2018 12:33:00,90
01/10/2018 12:34:00,94
01/10/2018 12:35:00,96.5999984741
01/10/2018 12:36:00,97.0999984741
01/10/2018 12:37:00,100.900001526
01/10/2018 12:38:00,100.800003052
01/10/2018 12:39:00,98.3000030518
01/10/2018 12:40:00,96.9000015259
01/10/2018 12:41:00,98.3000030518
01/10/2018 12:42:00,97.5999984741
01/10/2018 12:43:00,100.199996948
01/10/2018 12:44:00,104.300003052
01/10/2018 12:45:00,103.300003052
01/10/2018 12:46:00,101.599998474
01/10/2018 12:47:00,101.599998474
01/10/2018 12:48:00,102.199996948
01/10/2018 12:49:00,101.400001526
01/10/2018 12:50:00,103.400001526
01/10/2018 12:51:00,101.699996948
01/10/2018 12:52:00,100.699996948
01/10/2018 12:53:00,100
01/10/2018 12:54:00,100.099998474
01/10/2018 12:55:00,100.800003052
01/10/2018 12:56:00,99.3000030518
01/10/2018 12:57:00,98.5
01/10/2018 12:59:00,99.5999984741
01/10/2018 13:00:00,102.5
01/10/2018 13:01:00,101.400001526
01/10/2018 13:02:00,100.400001526
01/10/2018 13:08:00,91
01/10/2018 13:14:00,76.5
01/10/2018 13:21:00,72.0999984741
01/10/2018 13:22:00,69.8000030518
01/10/2018 13:23:00,68.9000015259
01/10/2018 13:24:00,65.5999984741
01/10/2018 13:25:00,67.5
01/10/2018 13:26:00,68.1999969482
01/10/2018 13:27:00,68.9000015259
01/10/2018 13:28:00,66.1999969482
01/10/2018 13:37:00,57.5
01/10/2018 13:38:00,58.5999984741
01/10/2018 13:39:00,53.2999992371
01/10/2018 13:40:00,51.2999992371
01/10/2018 13:41:00,50
01/10/2018 13:52:00,46.4000015259
01/10/2018 13:53:00,47.0999984741
01/10/2018 13:54:00,46.7000007629
01/10/2018 13:55:00,47.0999984741
01/10/2018 13:56:00,44.2999992371
01/10/2018 13:57:00,45
01/10/2018 13:58:00,48.4000015259
01/10/2018 13:59:00,49.9000015259
01/10/2018 14:00:00,50.2000007629
01/10/2018 14:01:00,51.2000007629
01/10/2018 14:02:00,51.0999984741
01/10/2018 14:03:00,46.7999992371
01/10/2018 14:04:00,45.2000007629
01/10/2018 14:05:00,47
01/10/2018 14:06:00,47.2999992371
01/10/2018 14:07:00,46.5999984741
01/10/2018 14:08:00,47.5
01/10/2018 14:09:00,47.4000015259
01/10/2018 14:10:00,50
01/10/2018 14:11:00,50.5
01/10/2018 14:12:00,49.4000015259
01/10/2018 14:13:00,50.4000015259
01/10/2018 14:14:00,51.9000015259
01/10/2018 15:01:00,51.0999984741
01/10/2018 15:02:00,51.7000007629
01/10/2018 15:18:00,44.7999992371
01/10/2018 15:19:00,45.9000015259
01/10/2018 15:20:00,45
01/10/2018 15:21:00,45.5999984741
01/10/2018 15:22:00,47
01/10/2018 15:23:00,47
01/10/2018 15:24:00,47.7000007629
01/10/2018 15:25:00,46.7999992371
01/10/2018 15:26:00,47.2000007629
01/10/2018 15:27:00,46.7000007629
01/10/2018 15:28:00,46.4000015259
01/10/2018 15:29:00,47.4000015259
01/10/2018 15:30:00,45.5999984741
01/10/2018 15:31:00,47.9000015259
01/10/2018 15:32:00,45.9000015259
01/10/2018 15:33:00,45.9000015259
01/10/2018 15:34:00,47.7000007629
01/10/2018 15:35:00,47.7000007629
01/10/2018 15:36:00,47.2000007629
01/10/2018 15:37:00,46.9000015259
01/10/2018 15:38:00,46.5
01/10/2018 15:39:00,46.5999984741
01/10/2018 15:40:00,47.2000007629
01/10/2018 15:41:00,48.9000015259
01/10/2018 15:42:00,47.5999984741
01/10/2018 15:43:00,48.5
01/10/2018 15:44:00,48.4000015259
01/10/2018 15:45:00,48.9000015259
01/10/2018 15:46:00,50.5
01/10/2018 15:47:00,53
01/10/2018 15:48:00,47.7000007629
01/10/2018 15:49:00,47.7000007629
01/10/2018 15:50:00,45.2000007629
01/10/2018 15:51:00,45.5
01/10/2018 15:52:00,47.5
01/10/2018 15:53:00,45.2999992371
01/10/2018 15:54:00,46.2999992371
01/10/2018 15:55:00,46.4000015259
01/10/2018 15:56:00,48
01/10/2018 15:57:00,46.5
01/10/2018 15:58:00,50.2000007629
01/10/2018 15:59:00,50.4000015259
01/10/2018 16:00:00,48.7999992371
01/10/2018 16:01:00,50
01/10/2018 16:02:00,47.2999992371
01/10/2018 16:03:00,45.7999992371
01/10/2018 16:04:00,47.9000015259
01/10/2018 16:05:00,47.2000007629
01/10/2018 16:11:00,49.5999984741
01/10/2018 16:12:00,45.4000015259
01/10/2018 16:13:00,45.5999984741
01/10/2018 16:14:00,47.5
01/10/2018 16:15:00,48.2000007629
01/10/2018 16:16:00,51.0999984741
01/10/2018 16:17:00,51.2999992371
01/10/2018 16:18:00,51.5999984741
01/10/2018 16:19:00,57
01/10/2018 16:20:00,60.7999992371
01/10/2018 16:21:00,59
01/10/2018 16:22:00,54.9000015259
01/10/2018 16:23:00,58.2000007629
01/10/2018 16:24:00,56.7000007629
01/10/2018 16:25:00,53.7999992371
01/10/2018 16:26:00,52
01/10/2018 16:27:00,53.4000015259
01/10/2018 16:28:00,53
01/10/2018 16:29:00,60
01/10/2018 16:30:00,59.0999984741
01/10/2018 16:31:00,57.2999992371
01/10/2018 16:32:00,59.5
01/10/2018 16:33:00,64
01/10/2018 16:34:00,64.8000030518
01/10/2018 16:35:00,66.4000015259
01/10/2018 16:36:00,68.3000030518
01/10/2018 16:37:00,68.5999984741
01/10/2018 16:38:00,65.5999984741
01/10/2018 16:39:00,67.5
01/10/2018 16:40:00,64.9000015259
01/10/2018 16:41:00,67.5
01/10/2018 16:42:00,69.1999969482
01/10/2018 16:43:00,67.1999969482
01/10/2018 16:44:00,64.5
01/10/2018 16:45:00,62.9000015259
01/10/2018 16:46:00,65
01/10/2018 16:47:00,61.4000015259
01/10/2018 16:49:00,56.0999984741
01/10/2018 16:50:00,53.9000015259
01/10/2018 16:51:00,50.5999984741
01/10/2018 16:52:00,79.9000015259
01/10/2018 16:53:00,56
01/10/2018 16:54:00,55.7999992371
01/10/2018 16:55:00,57.4000015259
01/10/2018 16:56:00,54.4000015259
01/10/2018 16:57:00,53.7999992371
01/10/2018 16:58:00,49.7999992371
01/10/2018 16:59:00,50.5999984741
01/10/2018 17:00:00,50.0999984741
01/10/2018 17:01:00,51.7000007629
01/10/2018 17:02:00,51.4000015259
01/10/2018 17:03:00,59.2999992371
01/10/2018 17:04:00,56.2999992371
01/10/2018 17:14:00,54.5
01/10/2018 17:15:00,56.7000007629
01/10/2018 17:16:00,58.2000007629
01/10/2018 17:17:00,58.5
01/10/2018 17:18:00,56.7999992371
01/10/2018 17:19:00,57.2999992371
01/10/2018 17:20:00,55.7000007629
01/10/2018 17:21:00,55.5
01/10/2018 17:22:00,54.2000007629
01/10/2018 17:23:00,55
01/10/2018 17:24:00,57.2000007629
01/10/2018 17:25:00,58.5
01/10/2018 17:26:00,57.7000007629
01/10/2018 17:27:00,57.2999992371
01/10/2018 17:28:00,59.2000007629
01/10/2018 17:29:00,59.9000015259
01/10/2018 17:30:00,62.2999992371
01/10/2018 17:31:00,64.3000030518
01/10/2018 17:32:00,65.8000030518
01/10/2018 17:33:00,66.0999984741
01/10/2018 17:34:00,67.3000030518
01/10/2018 17:35:00,66.0999984741
01/10/2018 17:36:00,65.8000030518
01/10/2018 17:37:00,68.5999984741
01/10/2018 17:38:00,68
01/10/2018 17:39:00,65.0999984741
01/10/2018 17:40:00,65.1999969482
01/10/2018 17:41:00,65.9000015259
01/10/2018 17:42:00,68.4000015259
01/10/2018 17:43:00,68.5
01/10/2018 17:44:00,70
01/10/2018 17:45:00,70.1999969482
01/10/2018 17:46:00,69
01/10/2018 17:47:00,68.1999969482
01/10/2018 17:48:00,67.8000030518
01/10/2018 17:49:00,68.9000015259
01/10/2018 17:50:00,69.3000030518
01/10/2018 17:51:00,69.0999984741
01/10/2018 17:52:00,68.8000030518
01/10/2018 17:53:00,68.5999984741
01/10/2018 17:54:00,67.3000030518
01/10/2018 17:55:00,68
01/10/2018 17:56:00,71
01/10/2018 17:57:00,69.5999984741
01/10/2018 17:58:00,68.3000030518
01/10/2018 17:59:00,67
01/10/2018 18:00:00,67.9000015259
01/10/2018 18:01:00,67.4000015259
01/10/2018 18:02:00,67.8000030518
01/10/2018 18:03:00,67.6999969482
01/10/2018 18:04:00,67.3000030518
01/10/2018 18:05:00,66.1999969482
01/10/2018 18:06:00,66
01/10/2018 18:07:00,65.8000030518
01/10/2018 18:08:00,67.0999984741
01/10/2018 18:09:00,69.9000015259
01/10/2018 18:10:00,70.4000015259
01/10/2018 18:11:00,71.4000015259
01/10/2018 18:12:00,72
01/10/2018 18:13:00,73.5
01/10/2018 18:14:00,73.8000030518
01/10/2018 18:15:00,73.0999984741
01/10/2018 18:16:00,74.3000030518
01/10/2018 18:17:00,76
01/10/2018 18:18:00,74.6999969482
01/10/2018 18:19:00,74.5
01/10/2018 18:20:00,76.6999969482
01/10/2018 18:26:00,80.4000015259
01/10/2018 18:33:00,86.5
01/10/2018 18:34:00,76.6999969482
01/10/2018 18:35:00,79.6999969482
01/10/2018 18:36:00,80
01/10/2018 18:37:00,91.4000015259
01/10/2018 18:38:00,91.8000030518
01/10/2018 18:39:00,83.8000030518
01/10/2018 18:40:00,78.8000030518
01/10/2018 18:41:00,81.0999984741
01/10/2018 18:42:00,78.5999984741
01/10/2018 18:43:00,78.9000015259
01/10/2018 18:44:00,79.0999984741
01/10/2018 18:45:00,76.9000015259
01/10/2018 18:46:00,76.3000030518
01/10/2018 18:47:00,78.4000015259
01/10/2018 18:48:00,78.0999984741
01/10/2018 18:49:00,80.9000015259
01/10/2018 18:50:00,84
01/10/2018 18:51:00,85.9000015259
01/10/2018 18:52:00,96.3000030518
01/10/2018 18:53:00,100.900001526
01/10/2018 18:54:00,107.099998474
01/10/2018 18:55:00,103.800003052
01/10/2018 18:56:00,105.400001526
01/10/2018 18:57:00,103.5
01/10/2018 18:58:00,107.400001526
01/10/2018 18:59:00,112.400001526
01/10/2018 19:00:00,108.5
01/10/2018 19:01:00,114.699996948
01/10/2018 19:02:00,112.599998474
01/10/2018 19:03:00,107.300003052
01/10/2018 19:04:00,106.599998474
01/10/2018 19:05:00,110.400001526
01/10/2018 19:06:00,107.300003052
01/10/2018 19:07:00,101.300003052
01/10/2018 19:08:00,101.199996948
01/10/2018 19:09:00,100.699996948
01/10/2018 19:10:00,103.5
01/10/2018 19:11:00,104.800003052
01/10/2018 19:12:00,104.699996948
01/10/2018 19:13:00,100.400001526
01/10/2018 19:14:00,99.1999969482
01/10/2018 19:15:00,99.0999984741
01/10/2018 19:16:00,98.9000015259
01/10/2018 19:17:00,100.800003052
01/10/2018 19:18:00,101.5
01/10/2018 19:19:00,101.400001526
01/10/2018 19:20:00,100.800003052
01/10/2018 19:21:00,100.199996948
01/10/2018 19:22:00,99.9000015259
01/10/2018 19:23:00,100.400001526
01/10/2018 19:24:00,98.9000015259
01/10/2018 19:25:00,97.1999969482
01/10/2018 19:26:00,96.0999984741
01/10/2018 19:27:00,87.4000015259
01/10/2018 19:28:00,87.5999984741
01/10/2018 19:29:00,84.4000015259
01/10/2018 19:30:00,85.1999969482
01/10/2018 19:31:00,91.3000030518
01/10/2018 19:32:00,91.1999969482
01/10/2018 19:33:00,85
01/10/2018 19:34:00,78.8000030518
01/10/2018 19:35:00,81
01/10/2018 19:36:00,81.4000015259
01/10/2018 19:37:00,80.8000030518
01/10/2018 19:38:00,78.1999969482
01/10/2018 19:39:00,79.4000015259
01/10/2018 19:40:00,84
01/10/2018 19:41:00,81.0999984741
01/10/2018 19:42:00,90.5
01/10/2018 19:43:00,82.5
01/10/2018 19:44:00,81.0999984741
01/10/2018 19:45:00,85.6999969482
01/10/2018 19:46:00,90.9000015259
01/10/2018 19:47:00,88.1999969482
01/10/2018 19:48:00,89.4000015259
01/10/2018 19:50:00,86
01/10/2018 19:51:00,84.4000015259
01/10/2018 19:59:00,100.599998474
01/10/2018 20:00:00,99.0999984741
01/10/2018 20:01:00,83.4000015259
01/10/2018 20:02:00,83.8000030518
01/10/2018 20:03:00,89.3000030518
01/10/2018 20:17:00,99.3000030518
01/10/2018 20:18:00,102.300003052
01/10/2018 20:19:00,101.099998474
01/10/2018 20:20:00,97.5999984741
01/10/2018 20:21:00,96.0999984741
01/10/2018 20:22:00,94.1999969482
01/10/2018 20:23:00,94.1999969482
01/10/2018 20:24:00,94.5999984741
01/10/2018 20:25:00,95.5
01/10/2018 20:26:00,98.9000015259
01/10/2018 20:27:00,97.3000030518
01/10/2018 20:28:00,93.4000015259
01/10/2018 20:29:00,93.4000015259
01/10/2018 20:31:00,93
01/10/2018 20:32:00,94.3000030518
01/10/2018 20:33:00,96.5
01/10/2018 20:34:00,98.6999969482
01/10/2018 20:35:00,96.6999969482
01/10/2018 20:36:00,96.6999969482
01/10/2018 20:37:00,96.3000030518
01/10/2018 20:38:00,96.5999984741
01/10/2018 20:39:00,95.6999969482
01/10/2018 20:42:00,107.199996948
01/10/2018 20:43:00,104.5
01/10/2018 20:44:00,103
01/10/2018 20:45:00,101.199996948
01/10/2018 20:46:00,102.5
01/10/2018 20:47:00,105.800003052
01/10/2018 20:48:00,104.599998474
01/10/2018 20:50:00,99.3000030518
01/10/2018 20:53:00,98.8000030518
01/10/2018 20:54:00,102.300003052
01/10/2018 20:55:00,103.400001526
01/10/2018 20:56:00,104.300003052
01/10/2018 20:57:00,103.599998474
01/10/2018 20:58:00,103.800003052
01/10/2018 20:59:00,102.099998474
01/10/2018 21:00:00,107.599998474
01/10/2018 21:01:00,116.800003052
01/10/2018 21:02:00,109.5
01/10/2018 21:10:00,106.400001526
01/10/2018 21:11:00,110.800003052
01/10/2018 21:12:00,110.199996948
01/10/2018 21:13:00,110.599998474
01/10/2018 21:14:00,109.400001526
01/10/2018 21:15:00,105.599998474
01/10/2018 21:16:00,101.599998474
01/10/2018 21:17:00,98.0999984741
01/10/2018 21:18:00,100.199996948
01/10/2018 21:19:00,102.599998474
01/10/2018 21:20:00,104.300003052
01/10/2018 21:21:00,103.199996948
01/10/2018 21:22:00,109.900001526
01/10/2018 21:23:00,108.900001526
01/10/2018 21:24:00,96.0999984741
01/10/2018 21:25:00,96.9000015259
01/10/2018 21:26:00,97.6999969482
01/10/2018 21:27:00,96
01/10/2018 21:28:00,100.199996948
01/10/2018 21:29:00,106.300003052
01/10/2018 21:30:00,106.199996948
01/10/2018 21:31:00,102.099998474
01/10/2018 21:32:00,109.199996948
01/10/2018 21:33:00,108.400001526
01/10/2018 21:34:00,107.099998474
01/10/2018 21:35:00,103.099998474
01/10/2018 21:36:00,108.099998474
01/10/2018 21:37:00,109.300003052
01/10/2018 21:38:00,102.099998474
01/10/2018 21:39:00,100.900001526
01/10/2018 21:40:00,103.800003052
01/10/2018 21:41:00,105.300003052
01/10/2018 21:42:00,107.099998474
01/10/2018 21:43:00,97.1999969482
01/10/2018 21:44:00,98.3000030518
01/10/2018 21:45:00,98.4000015259
01/10/2018 21:46:00,102.099998474
01/10/2018 21:47:00,102.300003052
01/10/2018 21:48:00,92.8000030518
01/10/2018 21:49:00,94.8000030518
01/10/2018 21:50:00,88
01/10/2018 21:51:00,89
01/10/2018 21:52:00,85.5999984741
01/10/2018 21:53:00,87.0999984741
01/10/2018 21:54:00,87.8000030518
01/10/2018 21:55:00,89.5999984741
01/10/2018 21:56:00,89.5999984741
01/10/2018 21:57:00,90
01/10/2018 21:58:00,86.6999969482
01/10/2018 21:59:00,77.8000030518
01/10/2018 22:00:00,75.6999969482
01/10/2018 22:01:00,76
01/10/2018 22:02:00,75.4000015259
01/10/2018 22:03:00,76.4000015259
01/10/2018 22:04:00,84.4000015259
01/10/2018 22:05:00,84.8000030518
01/10/2018 22:06:00,81.0999984741
01/10/2018 22:07:00,80.0999984741
01/10/2018 22:08:00,82
01/10/2018 22:09:00,81.0999984741
01/10/2018 22:10:00,80.3000030518
01/10/2018 22:11:00,79.6999969482
01/10/2018 22:12:00,81.8000030518
01/10/2018 22:13:00,80.0999984741
01/10/2018 22:14:00,83.4000015259
01/10/2018 22:15:00,84.0999984741
01/10/2018 22:16:00,80.6999969482
01/10/2018 22:17:00,77
01/10/2018 22:18:00,76.0999984741
01/10/2018 22:19:00,76.5
01/10/2018 22:20:00,78.5
01/10/2018 22:21:00,78.4000015259
01/10/2018 22:22:00,78.9000015259
01/10/2018 22:23:00,79.5999984741
01/10/2018 22:24:00,79.5
01/10/2018 22:25:00,80.4000015259
01/10/2018 22:26:00,79.5
01/10/2018 22:27:00,78.9000015259
01/10/2018 22:28:00,78.6999969482
01/10/2018 22:29:00,80.5999984741
01/10/2018 22:30:00,81.6999969482
01/10/2018 22:31:00,82.5999984741
01/10/2018 22:32:00,85.8000030518
01/10/2018 22:33:00,84.4000015259
01/10/2018 22:34:00,82.1999969482
01/10/2018 22:35:00,85.3000030518
01/10/2018 22:36:00,86
01/10/2018 22:37:00,87.0999984741
01/10/2018 22:38:00,87.1999969482
01/10/2018 22:39:00,88.1999969482
01/10/2018 22:40:00,88.1999969482
01/10/2018 22:41:00,89.6999969482
01/10/2018 22:42:00,88.4000015259
01/10/2018 22:43:00,87.9000015259
01/10/2018 22:44:00,89.3000030518
01/10/2018 22:45:00,88.5
01/10/2018 22:46:00,88.8000030518
01/10/2018 22:47:00,90.0999984741
01/10/2018 22:48:00,127.599998474
01/10/2018 22:49:00,195.600006104
01/10/2018 22:50:00,148.399993896
01/10/2018 22:51:00,106.599998474
01/10/2018 22:52:00,96.0999984741
01/10/2018 22:53:00,87.9000015259
01/10/2018 22:54:00,86.4000015259
01/10/2018 22:55:00,90.6999969482
01/10/2018 22:56:00,95.5
01/10/2018 22:57:00,96.5
01/10/2018 22:58:00,96.0999984741
01/10/2018 22:59:00,89.5999984741
01/10/2018 23:00:00,88
01/10/2018 23:01:00,90.9000015259
01/10/2018 23:02:00,96.5
01/10/2018 23:03:00,97.6999969482
01/10/2018 23:04:00,100.400001526
01/10/2018 23:05:00,100.5
01/10/2018 23:06:00,86.3000030518
01/10/2018 23:07:00,77.8000030518
01/10/2018 23:08:00,88.3000030518
01/10/2018 23:09:00,86.0999984741
01/10/2018 23:10:00,87.8000030518
01/10/2018 23:11:00,85.1999969482
01/10/2018 23:12:00,82.1999969482
01/10/2018 23:13:00,81.6999969482
01/10/2018 23:14:00,82.5
01/10/2018 23:15:00,76.9000015259
01/10/2018 23:16:00,79.9000015259
01/10/2018 23:17:00,79.0999984741
01/10/2018 23:18:00,83.1999969482
01/10/2018 23:19:00,86.3000030518
01/10/2018 23:20:00,79.1999969482
01/10/2018 23:21:00,91.3000030518
01/10/2018 23:22:00,75.8000030518
01/10/2018 23:23:00,76
01/10/2018 23:24:00,74.9000015259
01/10/2018 23:25:00,75.3000030518
01/10/2018 23:26:00,76.3000030518
01/10/2018 23:27:00,76.0999984741
01/10/2018 23:28:00,76.3000030518
01/10/2018 23:29:00,76
01/10/2018 23:30:00,77
01/10/2018 23:31:00,75.5999984741
01/10/2018 23:32:00,74.8000030518
01/10/2018 23:33:00,75
01/10/2018 23:34:00,74.5
01/10/2018 23:35:00,73.9000015259
01/10/2018 23:36:00,81.5999984741
01/10/2018 23:37:00,84.4000015259
01/10/2018 23:38:00,81.8000030518
01/10/2018 23:39:00,80.9000015259
01/10/2018 23:40:00,79.0999984741
01/10/2018 23:41:00,78
01/10/2018 23:42:00,79.3000030518
01/10/2018 23:43:00,76.0999984741
01/10/2018 23:44:00,76.9000015259
01/10/2018 23:45:00,77.4000015259
01/10/2018 23:46:00,78.9000015259
01/10/2018 23:47:00,79.6999969482
01/10/2018 23:48:00,81.1999969482
01/10/2018 23:49:00,82.3000030518
01/10/2018 23:50:00,79.8000030518
01/10/2018 23:51:00,81.1999969482
01/10/2018 23:52:00,85.8000030518
01/10/2018 23:53:00,85.3000030518
01/10/2018 23:54:00,84.5999984741
01/10/2018 23:55:00,83
01/10/2018 23:56:00,101.400001526
01/10/2018 23:57:00,106.800003052
01/10/2018 23:58:00,98.5999984741
01/10/2018 23:59:00,85.8000030518
01/11/2018 00:00:00,82
01/11/2018 00:01:00,84.0999984741
01/11/2018 00:02:00,82
01/11/2018 00:03:00,80.5
01/11/2018 00:04:00,81.5
01/11/2018 00:05:00,80.4000015259
01/11/2018 00:06:00,79.3000030518
01/11/2018 00:07:00,79.5999984741
01/11/2018 00:08:00,80.4000015259
01/11/2018 00:09:00,80.0999984741
01/11/2018 00:10:00,79.4000015259
01/11/2018 00:11:00,79.3000030518
01/11/2018 00:12:00,78.4000015259
01/11/2018 00:13:00,79.1999969482
01/11/2018 00:14:00,79.5
01/11/2018 00:15:00,79.9000015259
01/11/2018 00:16:00,82
01/11/2018 00:17:00,81.5999984741
01/11/2018 00:18:00,81.3000030518
01/11/2018 00:19:00,80.5
01/11/2018 00:20:00,80
01/11/2018 00:21:00,80
01/11/2018 00:22:00,79.0999984741
01/11/2018 00:23:00,79.1999969482
01/11/2018 00:24:00,78.5
01/11/2018 00:25:00,79.3000030518
01/11/2018 00:26:00,79.5999984741
01/11/2018 00:27:00,79
01/11/2018 00:28:00,79.3000030518
01/11/2018 00:29:00,81.8000030518
01/11/2018 00:30:00,81
01/11/2018 00:31:00,80.3000030518
01/11/2018 00:32:00,80.9000015259
01/11/2018 00:33:00,80.0999984741
01/11/2018 00:34:00,80.6999969482
01/11/2018 00:35:00,81.3000030518
01/11/2018 00:36:00,81.6999969482
01/11/2018 00:37:00,81.8000030518
01/11/2018 00:38:00,83.6999969482
01/11/2018 00:39:00,83.4000015259
01/11/2018 00:40:00,86.3000030518
01/11/2018 00:41:00,91.0999984741
01/11/2018 00:42:00,88.6999969482
01/11/2018 00:43:00,101
01/11/2018 00:44:00,107.300003052
01/11/2018 00:45:00,96.9000015259
01/11/2018 00:46:00,103.199996948
01/11/2018 00:47:00,108.599998474
01/11/2018 00:48:00,108
01/11/2018 00:49:00,106.400001526
01/11/2018 00:50:00,104.400001526
01/11/2018 00:51:00,105.5
01/11/2018 00:52:00,103.400001526
