datetime, Max, Min, Average
02/21/2017 13, 56.5, 21.8999996185, 30.07833331426, 
02/21/2017 14, 75.9000015259, 21.6000003815, 34.07666676838665, 
02/21/2017 15, 91.4000015259, 24.2000007629, 35.70833336511999, 
02/21/2017 16, 52.4000015259, 22.7000007629, 29.458333206185, 
02/21/2017 17, 128.300003052, 22.6000003815, 41.86166687012, 
02/21/2017 18, 165.699996948, 56.0999984741, 72.01833299001, 
02/21/2017 19, 160.399993896, 95.3000030518, 118.30166613256502, 
02/21/2017 20, 262.899993896, 122.199996948, 173.60333340963336, 
02/21/2017 21, 302.600006104, 148.100006104, 182.17666676840008, 
02/21/2017 22, 369.299987793, 147.600006104, 175.32999954221665, 
02/21/2017 23, 226.699996948, 121.199996948, 161.24999898266668, 
02/22/2017 00, 244, 101.699996948, 122.47499923700002, 
02/22/2017 01, 178, 96.1999969482, 113.90500030520663, 
02/22/2017 02, 145.100006104, 96.5, 108.800000381495, 
02/22/2017 03, 121.400001526, 85.9000015259, 100.37499999999166, 
02/22/2017 04, 164.699996948, 95.5999984741, 130.93333320617165, 
02/22/2017 05, 179.600006104, 128, 147.88666737880004, 
02/22/2017 06, 237.800003052, 163.5, 187.7516667684, 
02/22/2017 07, 215.100006104, 142.199996948, 163.308332316, 
02/22/2017 08, 361.899993896, 162.399993896, 186.9516662597334, 
02/22/2017 09, 255.699996948, 181.100006104, 207.88666712446667, 
02/22/2017 10, 312.899993896, 102.800003052, 155.33166669208333, 
02/22/2017 11, 143.100006104, 52, 88.57833391827498, 
02/22/2017 12, 280.299987793, 38.9000015259, 75.03166662853502, 
02/22/2017 13, 175.600006104, 36.5, 55.09666671754167, 
02/22/2017 14, 110.800003052, 40.2999992371, 63.16666704814665, 
02/22/2017 15, 122.699996948, 56.2999992371, 77.141666857395, 
02/22/2017 16, 299.600006104, 72.8000030518, 101.51500040692166, 
02/22/2017 17, 157.600006104, 86.1999969482, 109.78000017802997, 
02/22/2017 18, 150.699996948, 85.3000030518, 110.55166613257002, 
02/22/2017 19, 143.899993896, 74.5, 101.04166628517167, 
02/22/2017 20, 137.399993896, 73.9000015259, 86.14666671752333, 
02/22/2017 21, 130.300003052, 69.5, 89.62333335875998, 
02/22/2017 22, 138.199996948, 81.3000030518, 96.45333340961999, 
02/22/2017 23, 126.300003052, 92.3000030518, 101.77000020345665, 
02/23/2017 00, 144.100006104, 88.1999969482, 106.55166651407833, 
02/23/2017 01, 118.099998474, 99, 108.22333297726836, 
02/23/2017 02, 120.300003052, 87.5, 101.70999972024835, 
02/23/2017 03, 114.900001526, 86, 98.47166633605336, 
02/23/2017 04, 132.300003052, 99.5, 112.85166664123334, 
02/23/2017 05, 158.399993896, 117.099998474, 132.22499923699996, 
02/23/2017 06, 235.899993896, 133.600006104, 174.62333246860007, 
02/23/2017 07, 207.800003052, 159.399993896, 185.31833216340004, 
02/23/2017 08, 5047.79980469, 150.899993896, 265.2116630554334, 
02/23/2017 09, 462.299987793, 104.199996948, 149.51694966983055, 
02/23/2017 10, 217.399993896, 77.3000030518, 103.91000048321331, 
02/23/2017 11, 104.800003052, 48.5, 66.87166665395165, 
02/23/2017 12, 202.899993896, 28, 47.00000009536667, 
02/23/2017 13, 126.199996948, 24.2000007629, 34.726666609443335, 
02/23/2017 14, 86.1999969482, 22.2000007629, 37.12499990463001, 
02/23/2017 15, 88.3000030518, 24, 39.45666653315167, 
02/23/2017 16, 190.300003052, 20.8999996185, 32.16999994913668, 
02/23/2017 17, 112.5, 24.1000003815, 44.663333384193336, 
02/23/2017 18, 85, 46.5, 56.82999992371169, 
02/23/2017 19, 69, 43.7000007629, 47.97833328247334, 
02/23/2017 20, 59.4000015259, 39, 42.606666692095004, 
02/23/2017 21, 47.2000007629, 39, 41.35333321888664, 
02/23/2017 22, 46.2000007629, 39.4000015259, 42.61500015259167, 
02/23/2017 23, 50.7999992371, 39.7000007629, 42.42166671752668, 
02/24/2017 00, 55.2000007629, 37.5, 41.49166685739999, 
02/24/2017 01, 45.5999984741, 35.0999984741, 37.72500012716, 
02/24/2017 02, 41.5, 32.2000007629, 34.9916668574, 
02/24/2017 03, 37.5999984741, 31.3999996185, 33.289999834696665, 
02/24/2017 04, 41.4000015259, 33, 35.66333344777501, 
02/24/2017 05, 41.7999992371, 33.9000015259, 37.28999996185833, 
02/24/2017 06, 64.5999984741, 41.4000015259, 52.70500005085666, 
02/24/2017 07, 87.3000030518, 54.0999984741, 61.93000017802, 
02/24/2017 08, 80.8000030518, 63.0999984741, 68.04166641234998, 
02/24/2017 09, 95.6999969482, 62.2999992371, 70.05333296457667, 
02/24/2017 10, 84.3000030518, 53.2000007629, 63.893333371483344, 
02/24/2017 11, 74.1999969482, 37, 49.00499998728333, 
02/24/2017 12, 181.399993896, 30.7999992371, 40.86666676203501, 
02/24/2017 13, 55.4000015259, 24.7000007629, 32.77833331426, 
02/24/2017 14, 64, 22, 30.83833335240668, 
02/24/2017 15, 82.8000030518, 25.5, 48.61500008901, 
02/24/2017 16, 60.0999984741, 35.5999984741, 40.846666653951665, 
02/24/2017 17, 84.9000015259, 37.4000015259, 47.320000076294995, 
02/24/2017 18, 78.9000015259, 53.2999992371, 62.548333104444986, 
02/24/2017 19, 105.300003052, 66.5, 74.78999977111833, 
02/24/2017 20, 126.099998474, 74.6999969482, 79.75833333333168, 
02/24/2017 21, 91, 73.5, 76.96166687011997, 
02/24/2017 22, 86.0999984741, 71.3000030518, 74.43833351135498, 
02/24/2017 23, 81.3000030518, 68.4000015259, 71.83166681925664, 
02/25/2017 00, 122, 62.5999984741, 68.326666768395, 
02/25/2017 01, 65.5999984741, 60.0999984741, 62.06166674295499, 
02/25/2017 02, 88.3000030518, 57.7999992371, 61.006666819249986, 
02/25/2017 03, 62.7000007629, 55.4000015259, 58.01000010172667, 
02/25/2017 04, 70.5, 55.0999984741, 58.070000012716676, 
02/25/2017 05, 68.5, 56.0999984741, 58.206666819255005, 
02/25/2017 06, 67.9000015259, 57.2999992371, 62.36666673024498, 
02/25/2017 07, 86.4000015259, 63.0999984741, 68.486666552225, 
02/25/2017 08, 236, 66.3000030518, 72.77666676839334, 
02/25/2017 09, 93.4000015259, 68.5, 72.58000017802168, 
02/25/2017 10, 168, 66.8000030518, 73.87833302815332, 
02/25/2017 11, 74.8000030518, 50.7999992371, 61.95833339691167, 
02/25/2017 12, 79.8000030518, 40.7000007629, 48.99000002542667, 
02/25/2017 13, 57.7000007629, 38.2000007629, 43.14333324431165, 
02/25/2017 14, 59.5999984741, 39.9000015259, 46.37333342234833, 
02/25/2017 15, 63, 45, 48.58333320617502, 
02/25/2017 16, 53.7999992371, 45.0999984741, 48.28000005086499, 
02/25/2017 17, 66.1999969482, 45.4000015259, 48.31000003814833, 
02/25/2017 18, 61.2000007629, 48.2999992371, 51.26666653951168, 
02/25/2017 19, 59.0999984741, 47.9000015259, 50.47833321889667, 
02/25/2017 20, 65.1999969482, 48, 50.72833321889334, 
02/25/2017 21, 57.5, 46.2999992371, 49.11833343505831, 
02/25/2017 22, 56.2999992371, 47.0999984741, 50.09000002543, 
02/25/2017 23, 57.0999984741, 46, 47.71166655222, 
02/26/2017 00, 70.0999984741, 47, 48.70666669209498, 
02/26/2017 01, 49.5999984741, 45.5999984741, 47.079999860131664, 
02/26/2017 02, 57.0999984741, 45.4000015259, 47.96000003814666, 
02/26/2017 03, 53.5999984741, 48.0999984741, 49.756666628521664, 
02/26/2017 04, 60.4000015259, 46.5999984741, 49.743333498638336, 
02/26/2017 05, 56.4000015259, 46.9000015259, 50.636666552226664, 
02/26/2017 06, 71.6999969482, 51.2000007629, 56.940000089015015, 
02/26/2017 07, 149.800003052, 66.1999969482, 76.01833305358832, 
02/26/2017 08, 90.6999969482, 70.3000030518, 76.78499997456832, 
02/26/2017 09, 187.5, 65.8000030518, 73.45166664123333, 
02/26/2017 10, 312.799987793, 53.9000015259, 71.44745700641694, 
02/26/2017 11, 68.5, 52.5999984741, 57.56999982198503, 
02/26/2017 12, 65.5, 52, 54.58166694640666, 
02/26/2017 13, 68, 45.4000015259, 50.95333347320497, 
02/26/2017 14, 126.099998474, 37.0999984741, 43.25666669209669, 
02/26/2017 15, 97.6999969482, 36.4000015259, 41.38166656494166, 
02/26/2017 16, 70.9000015259, 36.7999992371, 41.488333257043344, 
02/26/2017 17, 52, 42.0999984741, 44.71333319346, 
02/26/2017 18, 48.5999984741, 43.0999984741, 45.736666552221656, 
02/26/2017 19, 55.5999984741, -999, -388.67000020345, 
02/26/2017 20, -999, -999, -999, 
02/26/2017 21, -999, -999, -999, 
02/26/2017 22, -999, -999, -999, 
02/26/2017 23, -999, -999, -999, 
02/27/2017 00, -999, -999, -999, 
02/27/2017 01, -999, -999, -999, 
02/27/2017 02, -999, -999, -999, 
02/27/2017 03, -999, -999, -999, 
02/27/2017 04, -999, -999, -999, 
02/27/2017 05, -999, -999, -999, 
02/27/2017 06, -999, -999, -999, 
02/27/2017 07, -999, -999, -999, 
02/27/2017 08, -999, -999, -999, 
02/27/2017 09, -999, -999, -999, 
02/27/2017 10, -999, -999, -999, 
02/27/2017 11, -999, -999, -999, 
02/27/2017 12, -999, -999, -999, 
02/27/2017 13, -999, -999, -999, 
02/27/2017 14, -999, -999, -999, 
02/27/2017 15, -999, -999, -999, 
02/27/2017 16, -999, -999, -999, 
02/27/2017 17, -999, -999, -999, 
02/27/2017 18, -999, -999, -999, 
02/27/2017 19, -999, -999, -999, 
02/27/2017 20, -999, -999, -999, 
02/27/2017 21, -999, -999, -999, 
02/27/2017 22, -999, -999, -999, 
02/27/2017 23, -999, -999, -999, 
02/28/2017 00, -999, -999, -999, 
02/28/2017 01, -999, -999, -999, 
02/28/2017 02, -999, -999, -999, 
02/28/2017 03, -999, -999, -999, 
02/28/2017 04, -999, -999, -999, 
02/28/2017 05, -999, -999, -999, 
02/28/2017 06, -999, -999, -999, 
02/28/2017 07, -999, -999, -999, 
02/28/2017 08, -999, -999, -999, 
02/28/2017 09, -999, -999, -999, 
02/28/2017 10, -999, -999, -999, 
02/28/2017 11, -999, -999, -999, 
02/28/2017 12, -999, -999, -999, 
02/28/2017 13, -999, -999, -999, 
02/28/2017 14, -999, -999, -999, 
02/28/2017 15, -999, -999, -999, 
02/28/2017 16, -999, -999, -999, 
02/28/2017 17, -999, -999, -999, 
02/28/2017 18, -999, -999, -999, 
02/28/2017 19, -999, -999, -999, 
02/28/2017 20, -999, -999, -999, 
02/28/2017 21, -999, -999, -999, 
02/28/2017 22, -999, -999, -999, 
02/28/2017 23, -999, -999, -999, 
03/01/2017 00, -999, -999, -999, 
03/01/2017 01, -999, -999, -999, 
03/01/2017 02, -999, -999, -999, 
03/01/2017 03, -999, -999, -999, 
03/01/2017 04, -999, -999, -999, 
03/01/2017 05, -999, -999, -999, 
03/01/2017 06, -999, -999, -999, 
03/01/2017 07, -999, -999, -999, 
03/01/2017 08, -999, -999, -999, 
03/01/2017 09, -999, -999, -999, 
03/01/2017 10, -999, -999, -999, 
03/01/2017 11, -999, -999, -999, 
03/01/2017 12, -999, -999, -999, 
03/01/2017 13, -999, -999, -999, 
03/01/2017 14, -999, -999, -999, 
03/01/2017 15, -999, -999, -999, 
03/01/2017 16, -999, -999, -999, 
03/01/2017 17, -999, -999, -999, 
03/01/2017 18, -999, -999, -999, 
03/01/2017 19, -999, -999, -999, 
03/01/2017 20, -999, -999, -999, 
03/01/2017 21, -999, -999, -999, 
03/01/2017 22, -999, -999, -999, 
03/01/2017 23, -999, -999, -999, 
03/02/2017 00, -999, -999, -999, 
03/02/2017 01, -999, -999, -999, 
03/02/2017 02, -999, -999, -999, 
03/02/2017 03, -999, -999, -999, 
03/02/2017 04, -999, -999, -999, 
03/02/2017 05, -999, -999, -999, 
03/02/2017 06, -999, -999, -999, 
03/02/2017 07, -999, -999, -999, 
03/02/2017 08, -999, -999, -999, 
03/02/2017 09, -999, -999, -999, 
03/02/2017 10, -999, -999, -999, 
03/02/2017 11, -999, -999, -999, 
03/02/2017 12, -999, -999, -999, 
03/02/2017 13, -999, -999, -999, 
03/02/2017 14, -999, -999, -999, 
03/02/2017 15, -999, -999, -999, 
03/02/2017 16, -999, -999, -999, 
03/02/2017 17, -999, -999, -999, 
03/02/2017 18, -999, -999, -999, 
03/02/2017 19, -999, -999, -999, 
03/02/2017 20, -999, -999, -999, 
03/02/2017 21, -999, -999, -999, 
03/02/2017 22, -999, -999, -999, 
03/02/2017 23, -999, -999, -999, 
03/03/2017 00, -999, -999, -999, 
03/03/2017 01, -999, -999, -999, 
03/03/2017 02, -999, -999, -999, 
03/03/2017 03, -999, -999, -999, 
03/03/2017 04, -999, -999, -999, 
03/03/2017 05, -999, -999, -999, 
03/03/2017 06, -999, -999, -999, 
03/03/2017 07, -999, -999, -999, 
03/03/2017 08, -999, -999, -999, 
03/03/2017 09, -999, -999, -999, 
03/03/2017 10, -999, -999, -999, 
03/03/2017 11, -999, -999, -999, 
03/03/2017 12, -999, -999, -999, 
03/03/2017 13, -999, -999, -999, 
03/03/2017 14, -999, -999, -999, 
03/03/2017 15, -999, -999, -999, 
03/03/2017 16, -999, -999, -999, 
03/03/2017 17, -999, -999, -999, 
03/03/2017 18, -999, -999, -999, 
03/03/2017 19, -999, -999, -999, 
03/03/2017 20, -999, -999, -999, 
03/03/2017 21, -999, -999, -999, 
03/03/2017 22, -999, -999, -999, 
03/03/2017 23, -999, -999, -999, 
03/04/2017 00, -999, -999, -999, 
03/04/2017 01, -999, -999, -999, 
03/04/2017 02, -999, -999, -999, 
03/04/2017 03, -999, -999, -999, 
03/04/2017 04, -999, -999, -999, 
03/04/2017 05, -999, -999, -999, 
03/04/2017 06, -999, -999, -999, 
03/04/2017 07, -999, -999, -999, 
03/04/2017 08, -999, -999, -999, 
03/04/2017 09, -999, -999, -999, 
03/04/2017 10, -999, -999, -999, 
03/04/2017 11, -999, -999, -999, 
03/04/2017 12, -999, -999, -999, 
03/04/2017 13, -999, -999, -999, 
03/04/2017 14, -999, -999, -999, 
03/04/2017 15, -999, -999, -999, 
03/04/2017 16, -999, -999, -999, 
03/04/2017 17, -999, -999, -999, 
03/04/2017 18, -999, -999, -999, 
03/04/2017 19, -999, -999, -999, 
03/04/2017 20, -999, -999, -999, 
03/04/2017 21, -999, -999, -999, 
03/04/2017 22, -999, -999, -999, 
03/04/2017 23, -999, -999, -999, 
03/05/2017 00, -999, -999, -999, 
03/05/2017 01, -999, -999, -999, 
03/05/2017 02, -999, -999, -999, 
03/05/2017 03, -999, -999, -999, 
03/05/2017 04, -999, -999, -999, 
03/05/2017 05, -999, -999, -999, 
03/05/2017 06, -999, -999, -999, 
03/05/2017 07, -999, -999, -999, 
03/05/2017 08, -999, -999, -999, 
03/05/2017 09, -999, -999, -999, 
03/05/2017 10, -999, -999, -999, 
03/05/2017 11, -999, -999, -999, 
03/05/2017 12, -999, -999, -999, 
03/05/2017 13, -999, -999, -999, 
03/05/2017 14, -999, -999, -999, 
03/05/2017 15, -999, -999, -999, 
03/05/2017 16, -999, -999, -999, 
03/05/2017 17, -999, -999, -999, 
03/05/2017 18, -999, -999, -999, 
03/05/2017 19, -999, -999, -999, 
03/05/2017 20, -999, -999, -999, 
03/05/2017 21, -999, -999, -999, 
03/05/2017 22, -999, -999, -999, 
03/05/2017 23, -999, -999, -999, 
03/06/2017 00, -999, -999, -999, 
03/06/2017 01, -999, -999, -999, 
03/06/2017 02, -999, -999, -999, 
03/06/2017 03, -999, -999, -999, 
03/06/2017 04, -999, -999, -999, 
03/06/2017 05, -999, -999, -999, 
03/06/2017 06, -999, -999, -999, 
03/06/2017 07, -999, -999, -999, 
03/06/2017 08, -999, -999, -999, 
03/06/2017 09, -999, -999, -999, 
03/06/2017 10, -999, -999, -999, 
03/06/2017 11, -999, -999, -999, 
03/06/2017 12, -999, -999, -999, 
03/06/2017 13, -999, -999, -999, 
03/06/2017 14, -999, -999, -999, 
03/06/2017 15, -999, -999, -999, 
03/06/2017 16, -999, -999, -999, 
03/06/2017 17, -999, -999, -999, 
03/06/2017 18, -999, -999, -999, 
03/06/2017 19, -999, -999, -999, 
03/06/2017 20, -999, -999, -999, 
03/06/2017 21, -999, -999, -999, 
03/06/2017 22, -999, -999, -999, 
03/06/2017 23, -999, -999, -999, 
03/07/2017 00, -999, -999, -999, 
03/07/2017 01, -999, -999, -999, 
03/07/2017 02, -999, -999, -999, 
03/07/2017 03, -999, -999, -999, 
03/07/2017 04, -999, -999, -999, 
03/07/2017 05, -999, -999, -999, 
03/07/2017 06, -999, -999, -999, 
03/07/2017 07, -999, -999, -999, 
03/07/2017 08, -999, -999, -999, 
03/07/2017 09, -999, -999, -999, 
03/07/2017 10, -999, -999, -999, 
03/07/2017 11, -999, -999, -999, 
03/07/2017 12, -999, -999, -999, 
03/07/2017 13, -999, -999, -999, 
03/07/2017 14, -999, -999, -999, 
03/07/2017 15, -999, -999, -999, 
03/07/2017 16, -999, -999, -999, 
03/07/2017 17, -999, -999, -999, 
03/07/2017 18, -999, -999, -999, 
03/07/2017 19, -999, -999, -999, 
03/07/2017 20, -999, -999, -999, 
03/07/2017 21, -999, -999, -999, 
03/07/2017 22, -999, -999, -999, 
03/07/2017 23, -999, -999, -999, 
03/08/2017 00, -999, -999, -999, 
03/08/2017 01, -999, -999, -999, 
03/08/2017 02, -999, -999, -999, 
03/08/2017 03, -999, -999, -999, 
03/08/2017 04, -999, -999, -999, 
03/08/2017 05, -999, -999, -999, 
03/08/2017 06, -999, -999, -999, 
03/08/2017 07, -999, -999, -999, 
03/08/2017 08, -999, -999, -999, 
03/08/2017 09, -999, -999, -999, 
03/08/2017 10, -999, -999, -999, 
03/08/2017 11, -999, -999, -999, 
03/08/2017 12, -999, -999, -999, 
03/08/2017 13, -999, -999, -999, 
03/08/2017 14, -999, -999, -999, 
03/08/2017 15, -999, -999, -999, 
03/08/2017 16, -999, -999, -999, 
03/08/2017 17, -999, -999, -999, 
03/08/2017 18, -999, -999, -999, 
03/08/2017 19, -999, -999, -999, 
03/08/2017 20, -999, -999, -999, 
03/08/2017 21, -999, -999, -999, 
03/08/2017 22, -999, -999, -999, 
03/08/2017 23, -999, -999, -999, 
03/09/2017 00, -999, -999, -999, 
03/09/2017 01, -999, -999, -999, 
03/09/2017 02, -999, -999, -999, 
03/09/2017 03, -999, -999, -999, 
03/09/2017 04, -999, -999, -999, 
03/09/2017 05, -999, -999, -999, 
03/09/2017 06, -999, -999, -999, 
03/09/2017 07, -999, -999, -999, 
03/09/2017 08, -999, -999, -999, 
03/09/2017 09, -999, -999, -999, 
03/09/2017 10, -999, -999, -999, 
03/09/2017 11, -999, -999, -999, 
03/09/2017 12, -999, -999, -999, 
03/09/2017 13, -999, -999, -999, 
03/09/2017 14, -999, -999, -999, 
03/09/2017 15, -999, -999, -999, 
03/09/2017 16, -999, -999, -999, 
03/09/2017 17, -999, -999, -999, 
03/09/2017 18, -999, -999, -999, 
03/09/2017 19, -999, -999, -999, 
03/09/2017 20, -999, -999, -999, 
03/09/2017 21, -999, -999, -999, 
03/09/2017 22, -999, -999, -999, 
03/09/2017 23, -999, -999, -999, 
03/10/2017 00, -999, -999, -999, 
03/10/2017 01, -999, -999, -999, 
03/10/2017 02, -999, -999, -999, 
03/10/2017 03, -999, -999, -999, 
03/10/2017 04, -999, -999, -999, 
03/10/2017 05, -999, -999, -999, 
03/10/2017 06, -999, -999, -999, 
03/10/2017 07, -999, -999, -999, 
03/10/2017 08, -999, -999, -999, 
03/10/2017 09, -999, -999, -999, 
03/10/2017 10, -999, -999, -999, 
03/10/2017 11, -999, -999, -999, 
03/10/2017 12, -999, -999, -999, 
03/10/2017 13, -999, -999, -999, 
03/10/2017 14, -999, -999, -999, 
03/10/2017 15, -999, -999, -999, 
03/10/2017 16, 166.399993896, -999, -926.5600001653133, 
03/10/2017 17, 90, 24.7000007629, 40.07666680018333, 
03/10/2017 18, 25, -999, -249.9566665649483, 
03/10/2017 19, -999, -999, -999, 
03/10/2017 20, 44.2000007629, -999, -319.40999992688836, 
03/10/2017 21, 18.7999992371, 13.1000003815, 15.301666641230005, 
03/10/2017 22, 48.7999992371, 12.8999996185, 17.016666618988335, 
03/10/2017 23, 17.6000003815, 13.6999998093, 15.915000009536666, 
03/11/2017 00, 26.6000003815, 16.2000007629, 19.025000031786668, 
03/11/2017 01, 23.1000003815, 17.2000007629, 20.124999999998337, 
03/11/2017 02, 25.7000007629, 17.7000007629, 22.390000057210003, 
03/11/2017 03, 19, 14.3999996185, 16.438333304721667, 
03/11/2017 04, 17.7000007629, 10.6999998093, 12.815000041328334, 
03/11/2017 05, 17, 11.6999998093, 13.421666685741664, 
03/11/2017 06, 19.5, 13.1000003815, 16.31833335558333, 
03/11/2017 07, 18.2000007629, 12.8000001907, 15.651666625341669, 
03/11/2017 08, 27.3999996185, 18.2999992371, 23.496666526793337, 
03/11/2017 09, 36.7000007629, 23.7999992371, 32.03333317438666, 
03/11/2017 10, 33.5, 14.1999998093, 25.823333358759996, 
03/11/2017 11, 15.8000001907, 12, 13.604999971388335, 
03/11/2017 12, 26.3999996185, 10.6000003815, 15.986666631704997, 
03/11/2017 13, 29.5, 10.3000001907, 18.848333326976668, 
03/11/2017 14, 6500, 14.8000001907, 633.4783380349785, 
03/11/2017 15, 219.300003052, 17.2000007629, 78.57500015895837, 
03/11/2017 16, 51.4000015259, 17.5, 28.858333365125, 
03/11/2017 17, 59.5999984741, 18.5, 40.11499993006333, 
03/11/2017 18, 27.1000003815, 17.6000003815, 22.10166680017999, 
03/11/2017 19, 26, 18.1000003815, 22.304999891914996, 
03/11/2017 20, 26.7999992371, 16.6000003815, 20.831666628523337, 
03/11/2017 21, 37.5999984741, 20.2999992371, 27.15166667302166, 
03/11/2017 22, 39.4000015259, 22.5, 25.756666692098342, 
03/11/2017 23, 33.5, 26.7000007629, 30.789999993640006, 
03/12/2017 00, 31.5, 21.6000003815, 26.47833337783833, 
03/12/2017 01, 23.2999992371, 4.09999990463, 10.11499996979967, 
03/12/2017 02, 7.19999980927, 4.80000019073, 6.348333334922335, 
03/12/2017 03, 12.1000003815, 6.90000009537, 8.551666712761333, 
03/12/2017 04, 14.8999996185, 8.30000019073, 11.138333352408335, 
03/12/2017 05, 19, 13.3999996185, 15.428333377841664, 
03/12/2017 06, 23.2000007629, 14.6999998093, 18.42999990781499, 
03/12/2017 07, 48.5999984741, 22.3999996185, 35.15166673659833, 
03/12/2017 08, 34.5999984741, 24.7000007629, 28.493333371474993, 
03/12/2017 09, 38.5, 22.7000007629, 25.328333282476663, 
03/12/2017 10, 36.5, 21.5, 24.500000031786666, 
03/12/2017 11, 42, 18.7000007629, 22.506666723883335, 
03/12/2017 12, 23, 15.3000001907, 17.489999914166667, 
03/12/2017 13, 21.3999996185, 13.5, 17.066666698456668, 
03/12/2017 14, 29.2000007629, 14.8999996185, 19.915000009536662, 
03/12/2017 15, 27, 17.7000007629, 21.23666671117167, 
03/12/2017 16, 32.2000007629, 18.7000007629, 22.27333329518167, 
03/12/2017 17, 41.0999984741, 20.5, 25.873333390553334, 
03/12/2017 18, 59.0999984741, 23.1000003815, 34.913333320618335, 
03/12/2017 19, 145.199996948, 36, 67.48666642506164, 
03/12/2017 20, 122.199996948, 36.5999984741, 71.20500005086501, 
03/12/2017 21, 84.1999969482, 40.5, 59.12000020345667, 
03/12/2017 22, 64.4000015259, 37, 48.62333329518832, 
03/12/2017 23, 58.5999984741, 38.9000015259, 46.029999860126644, 
03/13/2017 00, 56.0999984741, 38, 45.88333333333333, 
03/13/2017 01, 48.2000007629, 38.2999992371, 42.79333311716501, 
03/13/2017 02, 44.0999984741, 31.5, 36.08499994277666, 
03/13/2017 03, 48.0999984741, 33.0999984741, 40.03500010172666, 
03/13/2017 04, 63, 43, 49.44500007629667, 
03/13/2017 05, 87.9000015259, 58.0999984741, 64.76333306630332, 
03/13/2017 06, 134.699996948, 90.6999969482, 106.99333432521999, 
03/13/2017 07, 138.899993896, 82.6999969482, 98.22166646320002, 
03/13/2017 08, 112.5, 64.3000030518, 85.31666628518833, 
03/13/2017 09, 79.4000015259, 40.2000007629, 53.34166653951334, 
03/13/2017 10, 48.2999992371, 29.6000003815, 35.40833323796833, 
03/13/2017 11, 2515, 24.1000003815, 110.94000031160833, 
03/13/2017 12, 2406.5, 25.2000007629, 403.4783345539766, 
03/13/2017 13, 6500, 24.6000003815, 340.46499754589007, 
03/13/2017 14, 328, 33.5, 74.34333349865001, 
03/13/2017 15, 102.900001526, 33.5, 51.339285850521435, 
03/13/2017 16, 287.299987793, 52.2000007629, 127.06603759189814, 
03/13/2017 17, 356, -999, 70.2333325986296, 
03/13/2017 18, 838.400024414, -999, 132.98474696529317, 
03/13/2017 19, 209.600006104, 76.8000030518, 112.91166648864503, 
03/13/2017 20, 141.800003052, 81.8000030518, 100.38666687012329, 
03/13/2017 21, 187.600006104, 48.5999984741, 66.20166625977, 
03/13/2017 22, 475.5, 34.2000007629, 49.24333324431499, 
03/13/2017 23, 38.2999992371, 27.2999992371, 30.49166650771833, 
03/14/2017 00, 31.1000003815, 22.2000007629, 25.36333338419333, 
03/14/2017 01, 25.3999996185, 22, 23.46666669845, 
03/14/2017 02, 25.3999996185, 22.8999996185, 24.06166664759, 
03/14/2017 03, 27.3999996185, 22, 23.70833342869833, 
03/14/2017 04, 41.2999992371, 25.2999992371, 28.114999993645007, 
03/14/2017 05, 29.3999996185, 25.6000003815, 27.540000025424995, 
03/14/2017 06, 54.7000007629, 26.8999996185, 36.635000101725, 
03/14/2017 07, 44.2999992371, 36.5999984741, 40.58166650136666, 
03/14/2017 08, 517.599975586, 39.7999992371, 186.57333265941332, 
03/14/2017 09, 144, 55.0999984741, 85.53166656494338, 
03/14/2017 10, 53.9000015259, 31.1000003815, 40.251666704813324, 
03/14/2017 11, 46.9000015259, 27.3999996185, 33.31999985377166, 
03/14/2017 12, 32.5, 21.7000007629, 27.393333244328335, 
03/14/2017 13, 36.2000007629, 23.8999996185, 28.88333326975167, 
03/14/2017 14, 28.1000003815, 22.2999992371, 25.665000089014992, 
03/14/2017 15, 30.7000007629, 22.7000007629, 24.829999923705007, 
03/14/2017 16, 29.1000003815, 20.6000003815, 23.155000082654997, 
03/14/2017 17, 23.7999992371, 19.5, 21.36333341597834, 
03/14/2017 18, 114.900001526, 18.8999996185, 22.648333454128338, 
03/14/2017 19, 28.3999996185, 17.6000003815, 19.461666711173333, 
03/14/2017 20, 22, 18.7000007629, 20.048333390553335, 
03/14/2017 21, 22.7999992371, 19.2999992371, 20.88333320618334, 
03/14/2017 22, 21.1000003815, 17.6000003815, 19.171666749313335, 
03/14/2017 23, 22.7999992371, 19.5, 20.641666666665003, 
03/15/2017 00, 24.7000007629, 20.8999996185, 22.648333295188326, 
03/15/2017 01, 25.1000003815, 22.7000007629, 23.61666679382166, 
03/15/2017 02, 23.5, 21.1000003815, 21.948333295183332, 
03/15/2017 03, 25.8999996185, 22.2999992371, 23.733333365121666, 
03/15/2017 04, 25.7999992371, 22, 23.258333333329997, 
03/15/2017 05, 29.1000003815, 21.7000007629, 24.511666647588342, 
03/15/2017 06, 42.2000007629, 28.7000007629, 36.24166657129333, 
03/15/2017 07, 40.5999984741, 35.7000007629, 38.50333360035999, 
03/15/2017 08, 43.5999984741, 36.2000007629, 39.16999994913832, 
03/15/2017 09, 40.7999992371, 34.5, 36.90833326976001, 
03/15/2017 10, 42.5, 29.5, 35.30000003179168, 
03/15/2017 11, 30.1000003815, 18, 22.309999974565002, 
03/15/2017 12, 21.7000007629, 17.7000007629, 19.29333330790166, 
03/15/2017 13, 22.7999992371, 15.1999998093, 16.625000047685003, 
03/15/2017 14, 19.8999996185, 14.5, 16.071666685734996, 
