datetime, Max, Min, Average
01/03/2017 17, 41.9000015259, 27.1000003815, 36.0375000476775, 
01/03/2017 18, 109.800003052, 39.9000015259, 73.38809540159522, 
01/03/2017 19, 132.100006104, 87.9000015259, 105.06857234416574, 
01/03/2017 20, 154.899993896, 103.599998474, 129.49999917513512, 
01/03/2017 21, 110.099998474, 92, 99.75789421481052, 
01/03/2017 22, 179.199996948, 103.199996948, 135.25937557225, 
01/03/2017 23, 132.300003052, 79.8000030518, 101.44666671753666, 
01/04/2017 00, 86.8000030518, 75.3000030518, 79.15666681925669, 
01/04/2017 01, 85.4000015259, 78.1999969482, 82.50344848633104, 
01/04/2017 02, 78.4000015259, 57.7999992371, 69.01153857891539, 
01/04/2017 03, 59.4000015259, 50.5999984741, 54.778787901899996, 
01/04/2017 04, 94.5999984741, 59.9000015259, 75.6739133752, 
01/04/2017 05, 94.3000030518, 71.0999984741, 80.02631619102634, 
01/04/2017 06, 116.800003052, 81, 90.3869569198087, 
01/04/2017 07, 145.800003052, 113.699996948, 132.45416641233336, 
01/04/2017 08, 141.600006104, 123.099998474, 128.85600128184, 
01/04/2017 09, 135.399993896, 116.199996948, 128.74210518284212, 
01/04/2017 10, 118.5, 88.3000030518, 99.87241363525519, 
01/04/2017 11, 94.9000015259, 42.5, 61.110526837789465, 
01/04/2017 12, 42.9000015259, 19.8999996185, 31.90666662852, 
01/04/2017 13, 34.5999984741, 17.7000007629, 20.604000091552, 
01/04/2017 14, 22.8999996185, 18.2000007629, 20.852631719489473, 
01/04/2017 15, 19.3999996185, 17.3999996185, 18.26000003814, 
01/04/2017 16, 27, 19.2000007629, 24.06666660308889, 
01/04/2017 17, 49.7000007629, 27.2000007629, 40.070833206170825, 
01/04/2017 18, 81.9000015259, 50.0999984741, 66.1909086054, 
01/04/2017 19, 144.300003052, 88.9000015259, 123.84285699750953, 
01/04/2017 20, 132.800003052, 119.5, 124.97058913294119, 
01/04/2017 21, 130.300003052, 124, 127.9300003052, 
01/04/2017 22, 139, 120.800003052, 127.01666726011113, 
01/04/2017 23, 120.699996948, 114.800003052, 116.07777828644443, 
01/05/2017 00, 128.899993896, 103, 116.99999941307694, 
01/05/2017 01, 130.5, 127.099998474, 128.8799972532, 
01/05/2017 02, 92.6999969482, 77.6999969482, 85.9499969482, 
01/05/2017 03, 82.4000015259, 79.5999984741, 80.9999993064091, 
01/05/2017 04, 87.9000015259, 75.5999984741, 79.7833328247, 
01/05/2017 05, 95.1999969482, 86.4000015259, 90.33999938963998, 
01/05/2017 06, 117.400001526, 93.8000030518, 106.54615490257694, 
01/05/2017 07, 146.800003052, 115.400001526, 134.0142876762857, 
01/05/2017 08, 169.699996948, 153, 164.08750152599998, 
01/05/2017 09, 167.699996948, 160.5, 163.12500095374997, 
01/05/2017 10, 158.800003052, 78.3000030518, 111.01111178924445, 
01/05/2017 11, 77.5999984741, 42.5999984741, 54.2999996609, 
01/05/2017 12, 65.1999969482, 37.5, 44.51999893186, 
01/05/2017 13, 31.2000007629, 12.1000003815, 18.42631580954737, 
01/05/2017 14, 32.2000007629, 16.2999992371, 27.381249904643752, 
01/05/2017 15, 33.4000015259, 27.8999996185, 30.4799999237, 
01/05/2017 16, 46.0999984741, 26.1000003815, 36.179487277300005, 
01/05/2017 17, 113.599998474, 38.7000007629, 55.0657893733, 
01/05/2017 18, 156.300003052, 53.2000007629, 84.88775541347349, 
01/05/2017 19, 118.099998474, 82.8000030518, 103.33571406770001, 
01/05/2017 20, 82.0999984741, 60.5999984741, 69.06999969482, 
01/05/2017 21, 61.7000007629, 54, 57.2125000953625, 
01/05/2017 22, 59, 53.5999984741, 55.100000208072736, 
01/05/2017 23, 50.2000007629, 45.0999984741, 47.39999983044444, 
01/06/2017 00, 44.7999992371, 43.2000007629, 44.104999923705, 
01/06/2017 01, 50.5999984741, 39.7999992371, 42.59999956402857, 
01/06/2017 02, 40.5999984741, 37.2999992371, 39.049999713912506, 
01/06/2017 03, 53.5999984741, 35.2999992371, 42.63333320618333, 
01/06/2017 04, 79.6999969482, 52.2999992371, 65.39285768782858, 
01/06/2017 05, 89.0999984741, 72, 80.29000015259001, 
01/06/2017 06, 119.900001526, 81.4000015259, 101.25384638860768, 
01/06/2017 07, 141.699996948, 107.599998474, 129.17333374026666, 
01/06/2017 08, 153.300003052, 131.899993896, 145.07894817157893, 
01/06/2017 09, 153.699996948, 103.5, 133.64999989100002, 
01/06/2017 10, 94.5, 75.4000015259, 82.17333424887333, 
01/06/2017 11, 76.4000015259, 39.5, 55.22307704046154, 
01/06/2017 12, 37.9000015259, 20.7999992371, 27.521052912663155, 
01/06/2017 13, 26.2000007629, 18.1000003815, 21.47647057327843, 
01/06/2017 14, 31, 15.8000001907, 18.061666695276664, 
01/06/2017 15, 27.8999996185, 13.6999998093, 18.51999996502833, 
01/06/2017 16, 36.0999984741, 26.1000003815, 29.20227271860682, 
01/06/2017 17, 66.8000030518, 33.5, 48.271999969474, 
01/06/2017 18, 74.9000015259, 67, 70.81500002543163, 
01/06/2017 19, 112, 71.5, 86.54833361308333, 
01/06/2017 20, 101, 75.5999984741, 85.45666618346665, 
01/06/2017 21, 99.8000030518, 63.0999984741, 81.676666641235, 
01/06/2017 22, 85.0999984741, 72.4000015259, 78.73166643778168, 
01/06/2017 23, 91.0999984741, 60.7000007629, 70.64666665394834, 
01/07/2017 00, 85.3000030518, 63.7000007629, 74.10500049591664, 
01/07/2017 01, 78.6999969482, 57.7000007629, 67.94833323160336, 
01/07/2017 02, 69.3000030518, 49.5, 57.281666819254994, 
01/07/2017 03, 67.5, 55.0999984741, 63.151666768393326, 
01/07/2017 04, 81.5999984741, 61.7000007629, 70.61666666666498, 
01/07/2017 05, 92.8000030518, 78.5999984741, 83.87500012715834, 
01/07/2017 06, 123.400001526, 77.3000030518, 101.69666709902498, 
01/07/2017 07, 164.5, 106.099998474, 132.6616666158, 
01/07/2017 08, 162.100006104, 140.100006104, 151.9866666158, 
01/07/2017 09, 161, 122.699996948, 140.4127661522553, 
01/07/2017 10, 122.800003052, 67.4000015259, 97.90847467971695, 
01/07/2017 11, 70.6999969482, 46.9000015259, 60.07666645049665, 
01/07/2017 12, 49.5999984741, 21.5, 32.66000006993999, 
01/07/2017 13, 30.3999996185, 21, 25.093333244325, 
01/07/2017 14, 31.3999996185, 22.6000003815, 26.241666698453336, 
01/07/2017 15, 45.5999984741, 28.6000003815, 38.53999977112, 
01/07/2017 16, 44.5, 24.5, 32.03333317439334, 
01/07/2017 17, 65.3000030518, 41, 50.42500038146997, 
01/07/2017 18, 99.8000030518, 61.0999984741, 88.46170222505745, 
01/07/2017 19, 141.399993896, 94.5, 115.9203700312611, 
01/07/2017 20, 129.699996948, 100, 108.75, 
01/07/2017 21, 145.600006104, 105.099998474, 116.06666679383335, 
01/07/2017 22, 125.099998474, 95, 113.13166605626837, 
01/07/2017 23, 94.3000030518, 63.0999984741, 73.53500010172667, 
01/08/2017 00, 94.4000015259, 65.4000015259, 81.79500007629503, 
01/08/2017 01, 84.3000030518, 67.0999984741, 73.81333287556332, 
01/08/2017 02, 90.0999984741, 70.9000015259, 78.31333376567167, 
01/08/2017 03, 76.5999984741, 64, 68.99833310444835, 
01/08/2017 04, 77.1999969482, 66.8000030518, 72.24499956766165, 
01/08/2017 05, 86.3000030518, 53.7999992371, 65.548333231605, 
01/08/2017 06, 157.5, 85.8000030518, 124.07499987283664, 
01/08/2017 07, 166.899993896, 113.699996948, 133.93666610713333, 
01/08/2017 08, 172.5, 96.6999969482, 133.08333371483502, 
01/08/2017 09, 162.899993896, 95.5, 132.66999880464, 
01/08/2017 10, 121.800003052, 84.6999969482, 90.56666717530331, 
01/08/2017 11, 85.6999969482, 75, 81.22666689555169, 
01/08/2017 12, 75.6999969482, 25.2999992371, 47.473333231605, 
01/08/2017 13, 31, 22.3999996185, 26.25166676838833, 
01/08/2017 14, 33.4000015259, 21.7999992371, 24.239999961851662, 
01/08/2017 15, 28.7000007629, 23.3999996185, 25.55128210019487, 
01/08/2017 16, 56.5999984741, 23.3999996185, 28.07166671752833, 
01/08/2017 17, 47, 34.2000007629, 39.64166679383334, 
01/08/2017 18, 59.7000007629, 42, 48.28333346049, 
01/08/2017 19, 94, 48.5999984741, 66.34833316802667, 
01/08/2017 20, 151.800003052, 82.1999969482, 103.18499933876164, 
01/08/2017 21, 141.300003052, 113.300003052, 125.23500022889998, 
01/08/2017 22, 195.100006104, 65.9000015259, 90.066667048155, 
01/08/2017 23, 72.0999984741, 58.0999984741, 65.769999885555, 
01/09/2017 00, 97.4000015259, 67.5999984741, 74.30512824425385, 
01/09/2017 01, 160.199996948, 73, 82.15833307901333, 
01/09/2017 02, 81.9000015259, 62.7999992371, 68.6850000381483, 
01/09/2017 03, 79.1999969482, 64.0999984741, 72.71666603087498, 
01/09/2017 04, 83.6999969482, 71.5, 76.26000010172669, 
01/09/2017 05, 102.400001526, 80.6999969482, 93.17166697185165, 
01/09/2017 06, 138.300003052, 95.6999969482, 107.163333257045, 
01/09/2017 07, 163.699996948, 124.099998474, 149.16833292640004, 
01/09/2017 08, 164.699996948, 151.5, 157.68833287553338, 
01/09/2017 09, 244.5, 158.399993896, 166.75499979653333, 
01/09/2017 10, 165.5, 111.199996948, 134.67833315530004, 
01/09/2017 11, 110.199996948, 77, 89.53833325705166, 
01/09/2017 12, 76.5, 31.1000003815, 58.463333161658305, 
01/09/2017 13, 37.2000007629, 22.2999992371, 24.773333326968334, 
01/09/2017 14, 38.5999984741, 23.1000003815, 26.073333326971674, 
01/09/2017 15, 37.5999984741, 26.5, 28.973333358764993, 
01/09/2017 16, 33.0999984741, 28.2000007629, 30.87333323160666, 
01/09/2017 17, 49.2000007629, 32.4000015259, 39.821666653953336, 
01/09/2017 18, 1456.59997559, 40.2000007629, 75.7290904652709, 
01/09/2017 19, 148.600006104, 73.4000015259, 118.66666717533667, 
01/09/2017 20, 182.399993896, 148.800003052, 168.45166575106668, 
01/09/2017 21, 224.600006104, 136.699996948, 159.1133336385333, 
01/09/2017 22, 168.199996948, 141.399993896, 151.18604544697672, 
01/09/2017 23, 153.600006104, 104.800003052, 127.63500035606666, 
01/10/2017 00, 185, 73.8000030518, 94.83833325702834, 
01/10/2017 01, 107.300003052, 56.5, 65.60526329174914, 
01/10/2017 02, 123.800003052, 70.6999969482, 82.67333348592666, 
01/10/2017 03, 148.100006104, 68.9000015259, 78.07000033061833, 
01/10/2017 04, 95, 72.5, 79.80333302815332, 
01/10/2017 05, 101, 79.6999969482, 87.63333330656137, 
01/10/2017 06, 141.800003052, 84.5, 103.67166671752501, 
01/10/2017 07, 300.200012207, 98.8000030518, 116.32500038148332, 
01/10/2017 08, 160.300003052, 101.400001526, 144.06833407090005, 
01/10/2017 09, 142.899993896, 109.5, 120.51500002543337, 
01/10/2017 10, 117.400001526, 109.699996948, 113.72000033063335, 
01/10/2017 11, 109.800003052, 34.7000007629, 72.09000008901668, 
01/10/2017 12, 421.700012207, 30.2000007629, 39.875000222528335, 
01/10/2017 13, 33.2999992371, 25.7000007629, 30.41521723375, 
01/10/2017 14, 57.2999992371, 24.7999992371, 27.51166671117499, 
01/10/2017 15, 494.299987793, 25.1000003815, 36.13499984741333, 
01/10/2017 16, 38.5999984741, 30.7999992371, 35.08333323797169, 
01/10/2017 17, 62.9000015259, 35.7000007629, 51.25333372751832, 
01/10/2017 18, 89.8000030518, 59.7999992371, 73.58400024414199, 
01/10/2017 19, 106.300003052, 89, 97.95333353679999, 
01/10/2017 20, 140.600006104, 91.9000015259, 110.54374980926251, 
01/10/2017 21, 140.899993896, 119.800003052, 129.0716663360333, 
01/10/2017 22, 152.100006104, 73.4000015259, 98.01833305357, 
01/10/2017 23, 76.9000015259, 65.5, 69.86833292642662, 
01/11/2017 00, 72.9000015259, 65, 68.30500005086333, 
01/11/2017 01, 66.9000015259, 52.5, 58.022806937233334, 
01/11/2017 02, 75.0999984741, 51.2999992371, 63.49666703542667, 
01/11/2017 03, 75.3000030518, 51.2999992371, 60.816981117681145, 
01/11/2017 04, 89.8000030518, 60.4000015259, 72.90500005086332, 
01/11/2017 05, 101, 73, 88.29122831111053, 
01/11/2017 06, 122.800003052, 89.4000015259, 106.39215731154903, 
01/11/2017 07, 145.199996948, 113.699996948, 128.2354157765, 
01/11/2017 08, 146.800003052, 131.600006104, 143.04418732409306, 
01/11/2017 09, 134.800003052, 115, 122.10500043236665, 
01/11/2017 10, 132.600006104, 87.1999969482, 116.69500020349172, 
01/11/2017 11, 115.800003052, 41.2000007629, 87.2383333841967, 
01/11/2017 12, 41.0999984741, 23.8999996185, 31.538333225245005, 
01/11/2017 13, 84.9000015259, 23, 29.721666812896665, 
01/11/2017 14, 46.0999984741, 32.2000007629, 36.32833309173332, 
01/11/2017 15, 39.7000007629, 31.5, 34.293333307906664, 
01/11/2017 16, 46.5, 33.7999992371, 37.08666648864833, 
01/11/2017 17, 53, 40.0999984741, 45.79833316803334, 
01/11/2017 18, 86.3000030518, 51.7999992371, 67.976666577655, 
01/11/2017 19, 85, 56.4000015259, 69.74500020345165, 
01/11/2017 20, 113.5, 76.6999969482, 93.99999987284997, 
01/11/2017 21, 133.199996948, 105.400001526, 117.04166704816664, 
01/11/2017 22, 117.300003052, 97.3000030518, 106.38833363853334, 
01/11/2017 23, 103, 90.5999984741, 96.67500000000165, 
01/12/2017 00, 96.0999984741, 72.1999969482, 79.85166664123501, 
01/12/2017 01, 87.1999969482, 70, 78.49833297728996, 
01/12/2017 02, 78.8000030518, 70.6999969482, 74.36333325703835, 
01/12/2017 03, 112.300003052, 67.3000030518, 73.3063833358532, 
01/12/2017 04, 84, 63.2999992371, 71.94000008323454, 
01/12/2017 05, 102, 81.0999984741, 88.08666623433, 
01/12/2017 06, 146.399993896, 92.5999984741, 110.40833320617666, 
01/12/2017 07, 148.199996948, 106.5, 124.44736828719302, 
01/12/2017 08, 178.800003052, 150.600006104, 164.0022721723637, 
01/12/2017 09, 156.100006104, 116.400001526, 130.2634616265, 
01/12/2017 10, 158.300003052, 92.1999969482, 118.72333335876667, 
01/12/2017 11, 92.6999969482, 60.5999984741, 75.56833356221831, 
01/12/2017 12, 61.9000015259, 43.7999992371, 47.67666676839501, 
01/12/2017 13, 82, 39.2999992371, 45.19666678110666, 
01/12/2017 14, 58.7999992371, 37.7999992371, 40.68333333333501, 
01/12/2017 15, 48, 37.2999992371, 41.656666628521656, 
01/12/2017 16, 53.0999984741, 47.2000007629, 50.23833312988335, 
01/12/2017 17, 72.9000015259, 50.5999984741, 55.23333326975499, 
01/12/2017 18, 78.5999984741, 58.2999992371, 66.26000029246502, 
01/12/2017 19, 116.300003052, 76.0999984741, 96.97500000000666, 
01/12/2017 20, 119, 91.1999969482, 105.46833305357502, 
01/12/2017 21, 115.599998474, 90.1999969482, 107.06749973295499, 
01/12/2017 22, 118.099998474, 96.3000030518, 107.77500012715501, 
01/12/2017 23, 93.1999969482, 76.5999984741, 84.91166623432835, 
01/13/2017 00, 96.8000030518, 79, 86.69166692098335, 
01/13/2017 01, 148.399993896, 79.5999984741, 86.68333320616834, 
01/13/2017 02, 90.8000030518, 78.8000030518, 84.81833318074337, 
01/13/2017 03, 83.0999984741, 75.8000030518, 78.42333374024001, 
01/13/2017 04, 101.300003052, 81.8000030518, 90.8233334859283, 
01/13/2017 05, 114.300003052, 89.6999969482, 100.0610175698949, 
01/13/2017 06, 150, 116.199996948, 132.79285648885715, 
01/18/2017 13, 32.2999992371, 31.7000007629, 31.9000002543, 
01/18/2017 15, 28.7000007629, 18.2999992371, 21.428000030524004, 
01/18/2017 16, 37.2999992371, 18.7000007629, 25.426666641241663, 
01/18/2017 17, 52.9000015259, 31.2000007629, 41.22666664123666, 
01/18/2017 18, 102.5, 49.2000007629, 65.19166641235167, 
01/18/2017 19, 120.599998474, 102.199996948, 109.78499972023333, 
01/18/2017 20, 141.199996948, 100.5, 116.65499992369999, 
01/18/2017 21, 153.800003052, 135.600006104, 143.4683331807333, 
01/18/2017 22, 164.100006104, 145.199996948, 155.89833323160002, 
01/18/2017 23, 155.399993896, 112.699996948, 136.16166623430004, 
01/19/2017 00, 128.800003052, 92.6999969482, 111.02666676839999, 
01/19/2017 01, 93.5, 85.8000030518, 88.66999982197835, 
01/19/2017 02, 99.5, 83.3000030518, 89.19499994913667, 
01/19/2017 03, 104.199996948, 82.6999969482, 89.52166633603834, 
01/19/2017 04, 95, 76.1999969482, 83.03333282470003, 
01/19/2017 05, 118, 90, 103.139999771095, 
01/19/2017 06, 194, 114.199996948, 135.10333379113337, 
01/19/2017 07, 204.600006104, 121.5, 164.35833371483332, 
01/19/2017 08, 183.399993896, 155.800003052, 166.17666651406668, 
01/19/2017 09, 183.5, 143.899993896, 170.0466662088666, 
01/19/2017 10, 151.699996948, 111.800003052, 137.15666643776675, 
01/19/2017 11, 128.199996948, 109, 117.23000017803334, 
01/19/2017 12, 107.199996948, 15.6999998093, 42.10833341280668, 
01/19/2017 13, 16.7000007629, 13, 14.435000038146667, 
01/19/2017 14, 17.6000003815, 11.5, 13.470000012715003, 
01/19/2017 15, 16.1000003815, 12.1999998093, 14.205000019073333, 
01/19/2017 16, 17.7999992371, 11.8999996185, 14.456666644404997, 
01/19/2017 17, 47.7999992371, 17.5, 28.778333377835, 
01/19/2017 18, 50.2000007629, 36.0999984741, 42.619999885556666, 
01/19/2017 19, 146.199996948, 48.2999992371, 101.17999973295, 
01/19/2017 20, 170.300003052, 128.899993896, 149.1333333333333, 
01/19/2017 21, 166.199996948, 113.300003052, 141.8733336131, 
01/19/2017 22, 128.800003052, 106.800003052, 116.98666674296666, 
01/19/2017 23, 110.599998474, 97.8000030518, 102.38500010172667, 
01/20/2017 00, 108.599998474, 90.5, 93.92333297728834, 
01/20/2017 01, 93.6999969482, 70.1999969482, 80.07833340962833, 
01/20/2017 02, 82.8000030518, 70.5999984741, 76.61666679382502, 
01/20/2017 03, 75.6999969482, 59.2999992371, 67.4133330027183, 
01/20/2017 04, 80.0999984741, 62.7999992371, 69.39000015259002, 
01/20/2017 05, 127.5, 72.3000030518, 96.20500017802334, 
01/20/2017 06, 153, 94, 120.80833282467331, 
01/20/2017 07, 151, 108.400001526, 129.37666651406664, 
01/20/2017 08, 178.100006104, 148.399993896, 162.71333389286664, 
01/20/2017 09, 174.600006104, 147.399993896, 159.63166758226672, 
01/20/2017 10, 182, 145, 148.1400001526, 
01/20/2017 11, 150.199996948, 108.099998474, 128.25499979653333, 
01/20/2017 12, 112.800003052, 80.1999969482, 99.62166684470334, 
01/20/2017 13, 116.699996948, 11.3999996185, 41.763333272921635, 
01/20/2017 14, 17.7000007629, 10.3000001907, 11.57999998728, 
01/20/2017 15, 18.2999992371, 10.1000003815, 12.866666650776665, 
01/20/2017 16, 35, 16.2000007629, 18.761666711168335, 
01/20/2017 17, 53.2999992371, 28.1000003815, 43.146666653953346, 
01/20/2017 18, 132, 51.5999984741, 93.23999996185498, 
01/20/2017 19, 185.800003052, 108.199996948, 136.9749998728333, 
01/20/2017 20, 224.600006104, 164.699996948, 187.2733329772667, 
01/20/2017 21, 210.600006104, 169.5, 187.89333368939998, 
01/20/2017 22, 203.399993896, 137.699996948, 170.7166666666666, 
01/20/2017 23, 156.199996948, 102.300003052, 135.7749994913333, 
01/21/2017 00, 105.900001526, 94.1999969482, 101.61166661580668, 
01/21/2017 01, 132.5, 89.0999984741, 98.65499979655168, 
01/21/2017 02, 93.5999984741, 75.3000030518, 80.79999974568335, 
01/21/2017 03, 95.9000015259, 66.4000015259, 79.55333353678665, 
01/21/2017 04, 81.6999969482, 67, 76.5372876959271, 
01/21/2017 05, 124.5, 75, 89.61833381653499, 
01/21/2017 06, 142.100006104, 90.9000015259, 114.31555650506002, 
01/21/2017 07, 148.399993896, 125.199996948, 135.10166676839998, 
01/21/2017 08, 167.600006104, 141, 147.35999984740002, 
01/21/2017 09, 150.199996948, 107.5, 127.17333374026666, 
01/21/2017 10, 155.199996948, 109.199996948, 124.95666656493331, 
01/21/2017 11, 130.100006104, 95.5, 108.35000038150169, 
01/21/2017 12, 110.599998474, 65.5, 76.48833376566999, 
01/21/2017 13, 78.5, 29.7000007629, 43.65166680018667, 
01/21/2017 14, 29.8999996185, 22.1000003815, 24.319999980930003, 
01/21/2017 15, 28.2999992371, 23, 25.530000082649995, 
01/21/2017 16, 39.5999984741, 26.2999992371, 31.881666660303324, 
01/21/2017 17, 52.7999992371, 36.4000015259, 47.79166679383169, 
01/21/2017 18, 104.699996948, 50.4000015259, 68.98833319346167, 
01/21/2017 19, 142.300003052, 105.199996948, 122.0816665649333, 
01/21/2017 20, 141.300003052, 108.5, 121.5684216148421, 
01/21/2017 21, 162.100006104, 135.100006104, 150.41851947933336, 
01/21/2017 22, 174.699996948, 134.300003052, 145.35964885508776, 
01/21/2017 23, 153.300003052, 120.800003052, 136.74500045780002, 
01/22/2017 00, 122.099998474, 89.4000015259, 108.50833333332666, 
01/22/2017 01, 139.800003052, 86.9000015259, 97.80333391829167, 
01/22/2017 02, 99.8000030518, 85.1999969482, 89.91333351135499, 
01/22/2017 03, 98.8000030518, 88.0999984741, 92.25166676839333, 
01/22/2017 04, 89.1999969482, 79.9000015259, 84.22884588974809, 
01/22/2017 05, 119.300003052, 87.6999969482, 95.71666653951333, 
01/22/2017 06, 131.300003052, 93.6999969482, 109.854999796545, 
01/22/2017 07, 159.600006104, 113, 125.766666921, 
01/22/2017 08, 155.5, 124.400001526, 139.1033337911334, 
01/22/2017 09, 143.300003052, 101.699996948, 117.35333290096669, 
01/22/2017 10, 112.099998474, 96.8000030518, 105.364999898255, 
01/22/2017 11, 102.800003052, 81.6999969482, 94.47000020345332, 
01/22/2017 12, 82.4000015259, 49.5999984741, 65.97166703542499, 
01/22/2017 13, 62.7999992371, 31.6000003815, 41.09333337147835, 
01/22/2017 14, 42.0999984741, 31.6000003815, 34.01666644414333, 
01/22/2017 15, 47.4000015259, 33.4000015259, 38.229999923713336, 
01/22/2017 16, 46.2999992371, 41.7000007629, 43.76428595042856, 
01/22/2017 17, 64.5, 43.0999984741, 49.33207565883585, 
01/22/2017 18, 87.1999969482, 57.5999984741, 66.8588239632451, 
01/22/2017 19, 137.699996948, 74.0999984741, 103.28166681926001, 
01/22/2017 20, 143.899993896, 121.599998474, 133.23833338420002, 
01/22/2017 21, 157.199996948, 130.100006104, 138.6816673279334, 
01/22/2017 22, 145.699996948, 134.899993896, 139.8349993387333, 
01/22/2017 23, 143.100006104, 107.699996948, 123.35333290096668, 
01/23/2017 00, 107.400001526, 96.1999969482, 101.2400002797533, 
01/23/2017 01, 102.599998474, 86.8000030518, 94.99298296479996, 
01/23/2017 02, 94.8000030518, 86.3000030518, 90.536538784325, 
01/23/2017 03, 96, 86.5, 90.68166643778167, 
01/23/2017 04, 108.800003052, 77.9000015259, 83.9815790276842, 
01/23/2017 05, 108.5, 81.6999969482, 90.67058832505492, 
01/23/2017 06, 136.199996948, 115.300003052, 125.05897463287177, 
01/23/2017 07, 182.300003052, 133.5, 159.7283335368, 
01/23/2017 08, 192.800003052, 140.699996948, 167.45333328246664, 
01/23/2017 09, 195.300003052, 166.699996948, 181.0600001017334, 
01/23/2017 10, 170.899993896, 114.099998474, 139.20333328246667, 
01/23/2017 11, 116.199996948, 85.1999969482, 98.59833310444836, 
01/23/2017 12, 83.0999984741, 48.4000015259, 59.51000022888333, 
